"","text","n"
"438","600pm  tickets",1
"439","60s oxford floods",1
"440","66 2036  9 cattle egret",1
"441","6th january 2012 river cherwell oxford",1
"442","72015  river cherwell",1
"443","73 a doverbroeks",1
"444","75  common sandpiper  new marston new marston meadows",1
"445","8 oxfordshire waterways",1
"446","812am 18012017 river cherwell",1
"447","84yr old friend",1
"448","9 to 17 february",1
"449","a  alert",1
"450","a  crossing",1
"451","a  river cherwell",1
"452","a  video",1
"453","a  vital food source",1
"454","a 10ft drop",1
"455","a 19th century oxford college",1
"456","a 23 day trip",1
"457","a 2nd flood warning",1
"458","a 3br semidetached home",1
"459","a 4 acre 15 hectare spur",1
"460","a 55yearold claudia easom",1
"461","a 5min walk",1
"462","a another country",1
"463","a back up plan",1
"464","a barbed security grill",1
"465","a beautiful area",1
"466","a beautiful day",1
"467","a beautiful day sup",1
"468","a beautiful hot sunny day",1
"469","a beautiful location",1
"470","a beautiful piece",1
"471","a beautiful reprieve",1
"472","a beautiful shot",1
"473","a beautiful spike",1
"474","a beautiful sunny evening",1
"475","a better reference point",1
"476","a big success",1
"477","a bigger boat",1
"478","a bike ride",1
"479","a billy no mates picnic",1
"480","a birdthis ones",1
"481","a bit later more mudno problem",1
"482","a bitthe river cherwell",1
"483","a border town",1
"484","a brief respite",1
"485","a brilliant kingfisher flypast",1
"486","a broken down wvm",1
"487","a built up area",1
"488","a bulbous perennial native",1
"489","a busy but compact city",1
"490","a busy morning",1
"491","a busy week",1
"492","a but of tlc",1
"493","a butt load",1
"494","a canada goose",1
"495","a candle lit dinner",1
"496","a canoe trip",1
"497","a cat whisperer",1
"498","a cattle grid",1
"499","a centuriesold tradition",1
"500","a charming market town",1
"501","a charming restaurant",1
"502","a chauffeured one",1
"503","a cheeky punt",1
"504","a chemically flavour",1
"505","a cherwell river resident",1
"506","a cherwellriverwatergate pun",1
"507","a christmas walk",1
"508","a clean sweep",1
"509","a cloudy afternoon",1
"510","a cold august day",1
"511","a college busar",1
"512","a comedy italian accent",1
"513","a competitive hire charge price",1
"514","a complete arse",1
"515","a completely non hockey related fandom",1
"516","a conducting baton",1
"517","a continuous cruiser",1
"518","a cool tree",1
"519","a cool wind and wildlife magic",1
"520","a cotton cricketers",1
"521","a crayfish trap",1
"522","a creative menu",1
"523","a crisp sunny day",1
"524","a crocodile anglers",1
"525","a curious time",1
"526","a customised welcome mat st nicholas",1
"527","a cycle superhighway",1
"528","a daily basis",1
"529","a dangerous river",1
"530","a decent picture",1
"531","a delicious evening meal",1
"532","a desperate clamber",1
"533","a different perspective",1
"534","a different riverstream crossing",1
"535","a direct train line",1
"536","a draught today river cherwell",1
"537","a drifty river",1
"538","a fabulous day",1
"539","a fabulous interpretation mate",1
"540","a fabulous mapping tool",1
"541","a fabulous time",1
"542","a fantastic afternoon",1
"543","a fantastic day",1
"544","a fantastic display",1
"545","a fantastic opportunity",1
"546","a fascinating survivor",1
"547","a female student",1
"548","a few advantages",1
"549","a few bites",1
"550","a few bookings",1
"551","a few clues",1
"552","a few details",1
"553","a few friends",1
"554","a few houses",1
"555","a few little wobbles",1
"556","a few months",1
"557","a few places",1
"558","a few planks",1
"559","a few yards",1
"560","a fine view",1
"561","a fish survey",1
"562","a fisheries officer",1
"563","a floating platform tickets",1
"564","a flood meadow",1
"565","a focal point",1
"566","a foolhardy thing",1
"567","a former employer wolfson college oxford",1
"568","a frozen bit",1
"569","a frozen morning",1
"570","a fun time",1
"571","a global service management firm",1
"572","a glorious bonus thanks",1
"573","a glorious day",1
"574","a gondola ride",1
"575","a good book",1
"576","a good enough ground",1
"577","a good idea river cherwell",1
"578","a good lick",1
"579","a good ol punt",1
"580","a good old punt",1
"581","a good outcome",1
"582","a good place",1
"583","a good punter",1
"584","a good shake",1
"585","a good turn",1
"586","a gradient river",1
"587","a grass bankallow",1
"588","a great diving beetle",1
"589","a great longing",1
"590","a great paleo",1
"591","a great picnic",1
"592","a great view",1
"593","a great weekend",1
"594","a half dozen airports",1
"595","a hard day",1
"596","a hardy water",1
"597","a heavy dark patina",1
"598","a heavy smell",1
"599","a helpful direction sign",1
"600","a heron fishing",1
"601","a hidden gem",1
"602","a historic swim spot",1
"603","a huge chub rockandroll",1
"604","a huge dog",1
"605","a huge factor",1
"606","a huge fish",1
"607","a huge lake",1
"608","a jaunty angle",1
"609","a joint ticket",1
"610","a large flock",1
"611","a large late bronze age cauldron",1
"612","a large parkland area",1
"613","a large volume",1
"614","a late october trip",1
"615","a lazy afternoon",1
"616","a lazy sunday afternoon",1
"617","a leafy little spot",1
"618","a lecture theatre",1
"619","a leisurely punt down the river cherwell",1
"620","a leisurely way",1
"621","a liberal arts degree",1
"622","a lifethreatening condition",1
"623","a little bit high hopefully college",1
"624","a little over a week",1
"625","a little river swim",1
"626","a little something",1
"627","a little tight  river cherwell oxford",1
"628","a little treat",1
"629","a little warbler",1
"630","a little while",1
"631","a local pub",1
"632","a local river",1
"633","a local walk",1
"634","a lone wander",1
"635","a long and beautiful history opt",1
"636","a long drive",1
"637","a long perilous journey",1
"638","a long section",1
"639","a long weekend",1
"640","a lovely afternoon",1
"641","a lovely afternoon tea",1
"642","a lovely canoe tour",1
"643","a lovely circular walk",1
"644","a lovely day",1
"645","a lovely evening",1
"646","a lovely find",1
"647","a lovely medieval pack horse bridge",1
"648","a lovely mixture",1
"649","a lovely opera punt trip",1
"650","a lovely rural setting",1
"651","a lovely section",1
"652","a lovely small meadow",1
"653","a lovely trip",1
"654","a lovely v long weekend",1
"655","a lovely view",1
"656","a lovely weekend",1
"657","a lush green setting",1
"658","a mad hatters",1
"659","a madhatters river party",1
"660","a magical meander",1
"661","a maleonly nude bathing place",1
"662","a mannequin pis corkscrew",1
"663","a mans death",1
"664","a marketing agency",1
"665","a micro jig head",1
"666","a minor river obstruction wellies",1
"667","a missing manhole cover",1
"668","a missing woman",1
"669","a mkiv avon fishing rod",1
"670","a more glorious location",1
"671","a mortaria kiln",1
"672","a mrs swan",1
"673","a muchneeded vaccine",1
"674","a narrowboat trip",1
"675","a national cycle candaign poster",1
"676","a natural cycle",1
"677","a ned rig",1
"678","a new arrival",1
"679","a new family home",1
"680","a new fashion",1
"681","a new favourite river",1
"682","a new footbridge",1
"683","a new part",1
"684","a new river",1
"685","a new shared cycle lane",1
"686","a new skill",1
"687","a new span",1
"688","a new twist",1
"689","a newly planned garden city",1
"690","a nice chilled punt",1
"691","a nice church",1
"692","a nice day",1
"693","a nice experience",1
"694","a nice gig",1
"695","a nice new multimillion pound developement",1
"696","a nice view",1
"697","a nonflooded nonpandemic afternoon",1
"698","a normal selfie",1
"699","a paddle  river cherwell",1
"700","a particularly complex ecological corridor",1
"701","a peaceful evening",1
"702","a peaceful offside mooring spot",1
"703","a peaceful ride",1
"704","a peaceful spot",1
"705","a peacock atm",1
"706","a peddle boat",1
"707","a perfect afternoon",1
"708","a perfect way",1
"709","a perfumer  brianna",1
"710","a photo   river cherwell",1
"711","a picnic bottlesbarbecue food packets",1
"712","a picnic date",1
"713","a plastic bottle",1
"714","a popular spot",1
"715","a popular walking and picnic spot",1
"716","a prettier spot",1
"717","a proper big boy",1
"718","a punt <u+0001f37e",1
"719","a punt hire place",1
"720","a punt pole use",1
"721","a punt ride",1
"722","a punt river",1
"723","a punt river cherwell",1
"724","a punting boat",1
"725","a punting party",1
"726","a punting pole",1
"727","a punting pole river cherwell",1
"728","a quick call",1
"729","a quick commandostyle mission",1
"730","a quick lap",1
"731","a quintessentially english wedding",1
"732","a quintessentially oxford activity",1
"733","a rainy monday",1
"734","a random selection",1
"735","a ranger guide unit",1
"736","a rare sighting",1
"737","a rather pretty stretch",1
"738","a really lovely life",1
"739","a recent post",1
"740","a relaxed passenger",1
"741","a relaxing meal",1
"742","a relaxing part",1
"743","a relaxing walk",1
"744","a religious event",1
"745","a restorative lunchtime walk",1
"746","a rich research agenda",1
"747","a right coupla punters  river cherwell",1
"748","a river boathouse",1
"749","a river bridge",1
"750","a river cherwell",1
"751","a river cherwell pike oxfordshire",1
"752","a river class destroyer",1
"753","a river view",1
"754","a riverbank extension",1
"755","a road sweeper",1
"756","a romantic meal",1
"757","a romantic night",1
"758","a romantic stay",1
"759","a row mexturesapp",1
"760","a rowing boat",1
"761","a royal army",1
"762","a rural area",1
"763","a sad story",1
"764","a sainsburys oxford",1
"765","a separate river",1
"766","a service door",1
"767","a shallow stretch",1
"768","a sharp right hand turn",1
"769","a shiny new riverside path",1
"770","a short break",1
"771","a short trip",1
"772","a short walk",1
"773","a shortshigh wade",1
"774","a small fee",1
"775","a small garden",1
"776","a small muddy patch",1
"777","a small slideshow",1
"778","a small tear",1
"779","a smallish part",1
"780","a socially distanced walk",1
"781","a soggy mess",1
"782","a solid new one",1
"783","a spring evening",1
"784","a sprung dancefloor",1
"785","a stable craft",1
"786","a stalking session",1
"787","a stately pleasuredome decree",1
"788","a straight couple",1
"789","a straw boater",1
"790","a strong stream warning board",1
"791","a stunning 2bedroom apartment",1
"792","a stunning place",1
"793","a stunning spot",1
"794","a sunless sea",1
"795","a sunny afternoon",1
"796","a sunny afternoon identifying",1
"797","a sunny day",1
"798","a superb evening",1
"799","a surprise anniversary treat",1
"800","a swim north",1
"801","a swimming family outing",1
"802","a tasty treat",1
"803","a temporary contract",1
"804","a temporary wooden bridge",1
"805","a third party sluice gate",1
"806","a three pronged attack",1
"807","a thrilling experience",1
"808","a totally unique way",1
"809","a touring photography exhibition",1
"810","a traditional  summer",1
"811","a traditional oxford punt",1
"812","a traditional punt",1
"813","a train ride",1
"814","a tranquil place",1
"815","a tranquil space",1
"816","a true born banburian",1
"817","a true story",1
"818","a truly elegant launch",1
"819","a truly memorable riverside venue",1
"820","a truly quintessentially  pastime head",1
"821","a truly quintessentially oxford pastime head",1
"822","a turgid brown trickle",1
"823","a typical oxford activity",1
"824","a unique and picturesque setting",1
"825","a unique opportunity",1
"826","a v long narrow boat",1
"827","a venerable black poplar",1
"828","a venetian gondola",1
"829","a very ancient landscape",1
"830","a very beautiful area",1
"831","a very busy thrupp",1
"832","a very dand way",1
"833","a very exclusive residence",1
"834","a very flooded somerton oxfordshire",1
"835","a very good point",1
"836","a very high level",1
"837","a very misty river cherwell",1
"838","a very obliging water rail",1
"839","a very picturesque line",1
"840","a very short clip",1
"841","a very small population",1
"842","a very swollen river",1
"843","a very swollen river cherwell",1
"844","a video  river cherwell",1
"845","a wandering heron",1
"846","a warm and sunny welcome",1
"847","a water vole",1
"848","a water wheel",1
"849","a weak photographers joke river cherwell",1
"850","a welcome sight",1
"851","a whole day watercolour",1
"852","a whole host",1
"853","a wide cycle track",1
"854","a wild eurasian otter",1
"855","a wild fish",1
"856","a willow branch",1
"857","a willow warbler help",1
"858","a windy day",1
"859","a winter day",1
"860","a wonderful collection",1
"861","a wonderful lunch",1
"862","a wonderful punting river",1
"863","a yearround oasis",1
"864","about 15ft",1
"865","about 500 metres",1
"866","about 70 acres 30 hectares",1
"867","about 8 metres",1
"868","about 90 degrees",1
"869","about a foot",1
"870","about a mile",1
"871","about the same area river",1
"872","about twenty tables",1
"873","absolutely stunning river",1
"874","addition storm runoff",1
"875","affon=river isis",1
"876","afternoon rowing  river cherwell",1
"877","aka lewis carrol",1
"878","alert flood alert",1
"879","algorithmic photograph detail",1
"880","all directions delays",1
"881","all englands rivers",1
"882","all human agency",1
"883","all my best funeral tributes",1
"884","all the fields",1
"885","all the marine flora",1
"886","all the news",1
"887","all the recent rain",1
"888","all the river cherwell",1
"889","all the same  river thames",1
"890","all the sun",1
"891","all the tweeting support end",1
"892","all the water",1
"893","all those people",1
"894","almost a dodder table",1
"895","almost a perfect reflection river cherwell oxford",1
"896","almost thirty years",1
"897","also a brideshead revisted scene",1
"898","also river irwell gt river cherwell",1
"899","amazing field team",1
"900","an  boat book",1
"901","an academic experience",1
"902","an actual canal",1
"903","an adhoc characterful arrangement",1
"904","an adventurous punting trip",1
"905","an afternoon stroll",1
"906","an afternoon swim",1
"907","an amazing day",1
"908","an annual maintenance programme",1
"909","an associate dentist",1
"910","an autumn day",1
"911","an autumnal river cherwell",1
"912","an azure damselfly male coenagrion puella",1
"913","an eagle eye",1
"914","an early sketch",1
"915","an early summer",1
"916","an enchanting place",1
"917","an enjoyable exploration",1
"918","an entry point",1
"919","an environmental catastrophe",1
"920","an estate agent",1
"921","an evening punting trip",1
"922","an excellent book",1
"923","an excellent location",1
"924","an extensive new parking area",1
"925","an hours walk",1
"926","an ice cold beer",1
"927","an ideal venue",1
"928","an idyllic view",1
"929","an impractical boat",1
"930","an incredibly soggy holiday",1
"931","an incredibly still river cherwell",1
"932","an interesting obstacle course",1
"933","an international quest day trip",1
"934","an ironstone village",1
"935","an irregular people",1
"936","an old fence",1
"937","an old graveyard",1
"938","an old haunt",1
"939","an old mill house",1
"940","an old tree stump",1
"941","an open sewer",1
"942","an original soundscape",1
"943","an overseas fake account",1
"944","an oxford professor",1
"945","an oxford river cruises boat book",1
"946","an oxford school",1
"947","an oxford student newspaper",1
"948","an oxford trip",1
"949","an oxford womens college",1
"950","an oxfordshire gardener",1
"951","an oxonian tradition",1
"952","an unexpected development",1
"953","an unforgettable experience",1
"954","an unobstructed view",1
"955","an unplanned dip",1
"956","an unrelated walk",1
"957","an unusual views",1
"958","ancient black poplar",1
"959","and finally a fallen tree",1
"960","another 4000 houses",1
"961","another angle brilliant flyover video courtesy",1
"962","another aqua image",1
"963","another beautiful day",1
"964","another earth science graduate",1
"965","another grand day",1
"966","another river adventure",1
"967","another stunning riverview apartment",1
"968","another sunday work",1
"969","another thorugh wendlbury village",1
"970","antique artistic color views",1
"971","any big adventure",1
"972","any given days",1
"973","any given point",1
"974","any human intervention",1
"975","apfisheries jubilee river",1
"976","apparently oxford university press employees",1
"977","appleford railway bridge",1
"978","approx 9am closure",1
"979","approximately 12 miles",1
"980","ariba <u+0001f1f2><u+0001f1fd><u+0001f57a><u+0001f3fd><u+0001f483><u+0001f3fc>  river cherwell",1
"981","aristotle lane footbridge",1
"982","arms old marston oxford",1
"983","arms old marston oxford mate",1
"984","arms river cherwell",1
"985","at least 1279 a ferry",1
"986","at least 2 pintails",1
"987","at least 6 hireboats",1
"988","at least 8 meters",1
"989","at least three points",1
"990","autumnal river cherwell",1
"991","awa tae france",1
"992","aylesbury duck  slides",1
"993","aynho good grief el mundo",1
"994","aynho weir lock chamber compensates",1
"995","background relevant info",1
"996","balliol college oxford",1
"997","banbury expanded drainage",1
"998","banbury flood news",1
"999","banbury north signal box",1
"1000","banbury oxfordshire river cherwell valley pop",1
"1001","banbury united development",1
"1002","banburyriver cherwell sign",1
"1003","banded demoiselle male calopteryx splendens",1
"1004","barton and barton park",1
"1005","barton village road property flooding",1
"1006","bbc news  river cherwell family car crash",1
"1007","bbc news",1
"1008","beautiful         kings",1
"1009","beautiful crisp day",1
"1010","beautiful late burst",1
"1011","beautiful quaint villages",1
"1012","beautiful river scene",1
"1013","beautiful river side venue",1
"1014","big old tree stump",1
"1015","bike ride twin pillboxes",1
"1016","bin bench punters",1
"1017","biro mic garden   river cherwell",1
"1018","blog feature twyford twyford mill",1
"1019","boat down river cherwell",1
"1020","boating bbq bottle",1
