"","text","n"
"439","5 pupil hector",1
"440","5 whole new pence",1
"441","6 foot snowdrifts",1
"442","600pm  tickets",1
"443","60s oxford floods",1
"444","66 2036  9 cattle egret",1
"445","6th january 2012 river cherwell oxford",1
"446","72015  river cherwell",1
"447","73 a doverbroeks",1
"448","75  common sandpiper  new marston new marston meadows",1
"449","8 oxfordshire waterways",1
"450","812am 18012017 river cherwell",1
"451","84yr old friend",1
"452","9 to 17 february",1
"453","a  alert",1
"454","a  crossing",1
"455","a  river cherwell",1
"456","a  video",1
"457","a  vital food source",1
"458","a 10ft drop",1
"459","a 19th century oxford college",1
"460","a 23 day trip",1
"461","a 2nd flood warning",1
"462","a 3br semidetached home",1
"463","a 4 acre 15 hectare spur",1
"464","a 55yearold claudia easom",1
"465","a 5min walk",1
"466","a another country",1
"467","a back up plan",1
"468","a barbed security grill",1
"469","a beautiful area",1
"470","a beautiful day",1
"471","a beautiful day sup",1
"472","a beautiful hot sunny day",1
"473","a beautiful location",1
"474","a beautiful piece",1
"475","a beautiful reprieve",1
"476","a beautiful shot",1
"477","a beautiful spike",1
"478","a beautiful sunny evening",1
"479","a better reference point",1
"480","a big success",1
"481","a bigger boat",1
"482","a bike ride",1
"483","a billy no mates picnic",1
"484","a birdthis ones",1
"485","a bit later more mudno problem",1
"486","a bitthe river cherwell",1
"487","a border town",1
"488","a brief respite",1
"489","a brilliant kingfisher flypast",1
"490","a broken down wvm",1
"491","a built up area",1
"492","a bulbous perennial native",1
"493","a busy but compact city",1
"494","a busy morning",1
"495","a busy week",1
"496","a but of tlc",1
"497","a butt load",1
"498","a canada goose",1
"499","a candle lit dinner",1
"500","a canoe trip",1
"501","a cat whisperer",1
"502","a cattle grid",1
"503","a centuriesold tradition",1
"504","a charming market town",1
"505","a charming restaurant",1
"506","a chauffeured one",1
"507","a cheeky punt",1
"508","a chemically flavour",1
"509","a cherwell river resident",1
"510","a cherwellriverwatergate pun",1
"511","a christmas walk",1
"512","a clean sweep",1
"513","a cloudy afternoon",1
"514","a cold august day",1
"515","a cold night",1
"516","a college busar",1
"517","a comedy italian accent",1
"518","a competitive hire charge price",1
"519","a complete arse",1
"520","a completely non hockey related fandom",1
"521","a conducting baton",1
"522","a continuous cruiser",1
"523","a cool tree",1
"524","a cool wind and wildlife magic",1
"525","a cotton cricketers",1
"526","a crayfish trap",1
"527","a creative menu",1
"528","a crisp sunny day",1
"529","a crocodile anglers",1
"530","a curious time",1
"531","a customised welcome mat st nicholas",1
"532","a cycle superhighway",1
"533","a daily basis",1
"534","a dangerous river",1
"535","a decent picture",1
"536","a delicious evening meal",1
"537","a desperate clamber",1
"538","a different perspective",1
"539","a different riverstream crossing",1
"540","a direct train line",1
"541","a draught today river cherwell",1
"542","a drifty river",1
"543","a fabulous day",1
"544","a fabulous interpretation mate",1
"545","a fabulous mapping tool",1
"546","a fabulous time",1
"547","a fantastic afternoon",1
"548","a fantastic day",1
"549","a fantastic display",1
"550","a fantastic opportunity",1
"551","a fascinating survivor",1
"552","a female student",1
"553","a few advantages",1
"554","a few bites",1
"555","a few bookings",1
"556","a few clues",1
"557","a few details",1
"558","a few friends",1
"559","a few houses",1
"560","a few little wobbles",1
"561","a few months",1
"562","a few places",1
"563","a few planks",1
"564","a few yards",1
"565","a fine view",1
"566","a fish survey",1
"567","a fisheries officer",1
"568","a floating platform tickets",1
"569","a flood meadow",1
"570","a focal point",1
"571","a foolhardy thing",1
"572","a former employer wolfson college oxford",1
"573","a frozen bit",1
"574","a frozen morning",1
"575","a fun time",1
"576","a global service management firm",1
"577","a glorious bonus thanks",1
"578","a glorious day",1
"579","a gondola ride",1
"580","a good book",1
"581","a good enough ground",1
"582","a good idea river cherwell",1
"583","a good lick",1
"584","a good ol punt",1
"585","a good old punt",1
"586","a good outcome",1
"587","a good place",1
"588","a good punter",1
"589","a good shake",1
"590","a good turn",1
"591","a gradient river",1
"592","a grass bankallow",1
"593","a great diving beetle",1
"594","a great longing",1
"595","a great paleo",1
"596","a great picnic",1
"597","a great view",1
"598","a great weekend",1
"599","a half dozen airports",1
"600","a hard day",1
"601","a hardy water",1
"602","a heavy dark patina",1
"603","a heavy smell",1
"604","a helpful direction sign",1
"605","a heron fishing",1
"606","a hidden gem",1
"607","a historic swim spot",1
"608","a huge chub rockandroll",1
"609","a huge dog",1
"610","a huge factor",1
"611","a huge fish",1
"612","a huge lake",1
"613","a jaunty angle",1
"614","a joint ticket",1
"615","a large flock",1
"616","a large late bronze age cauldron",1
"617","a large parkland area",1
"618","a large volume",1
"619","a late october trip",1
"620","a lazy afternoon",1
"621","a lazy sunday afternoon",1
"622","a leafy little spot",1
"623","a lecture theatre",1
"624","a leisurely punt down the river cherwell",1
"625","a leisurely way",1
"626","a liberal arts degree",1
"627","a lifethreatening condition",1
"628","a little bit high hopefully college",1
"629","a little over a week",1
"630","a little river swim",1
"631","a little something",1
"632","a little tight  river cherwell oxford",1
"633","a little treat",1
"634","a little warbler",1
"635","a little while",1
"636","a local pub",1
"637","a local river",1
"638","a local walk",1
"639","a lone wander",1
"640","a long and beautiful history opt",1
"641","a long drive",1
"642","a long perilous journey",1
"643","a long section",1
"644","a long weekend",1
"645","a lovely afternoon",1
"646","a lovely afternoon tea",1
"647","a lovely canoe tour",1
"648","a lovely circular walk",1
"649","a lovely day",1
"650","a lovely evening",1
"651","a lovely find",1
"652","a lovely medieval pack horse bridge",1
"653","a lovely mixture",1
"654","a lovely opera punt trip",1
"655","a lovely rural setting",1
"656","a lovely section",1
"657","a lovely small meadow",1
"658","a lovely trip",1
"659","a lovely v long weekend",1
"660","a lovely view",1
"661","a lovely weekend",1
"662","a lush green setting",1
"663","a mad hatters",1
"664","a madhatters river party",1
"665","a magical meander",1
"666","a maleonly nude bathing place",1
"667","a mannequin pis corkscrew",1
"668","a mans death",1
"669","a marketing agency",1
"670","a micro jig head",1
"671","a minor river obstruction wellies",1
"672","a missing manhole cover",1
"673","a missing woman",1
"674","a mkiv avon fishing rod",1
"675","a more glorious location",1
"676","a mortaria kiln",1
"677","a mrs swan",1
"678","a muchneeded vaccine",1
"679","a narrowboat trip",1
"680","a national cycle candaign poster",1
"681","a natural cycle",1
"682","a ned rig",1
"683","a new arrival",1
"684","a new family home",1
"685","a new fashion",1
"686","a new favourite river",1
"687","a new footbridge",1
"688","a new part",1
"689","a new river",1
"690","a new shared cycle lane",1
"691","a new skill",1
"692","a new span",1
"693","a new twist",1
"694","a newly planned garden city",1
"695","a nice chilled punt",1
"696","a nice church",1
"697","a nice day",1
"698","a nice experience",1
"699","a nice gig",1
"700","a nice new multimillion pound developement",1
"701","a nice view",1
"702","a nonflooded nonpandemic afternoon",1
"703","a normal selfie",1
"704","a paddle  river cherwell",1
"705","a particularly complex ecological corridor",1
"706","a peaceful evening",1
"707","a peaceful offside mooring spot",1
"708","a peaceful ride",1
"709","a peaceful spot",1
"710","a peacock atm",1
"711","a peddle boat",1
"712","a perfect afternoon",1
"713","a perfect way",1
"714","a perfumer  brianna",1
"715","a photo   river cherwell",1
"716","a picnic bottlesbarbecue food packets",1
"717","a picnic date",1
"718","a pivotal event",1
"719","a plastic bottle",1
"720","a popular spot",1
"721","a popular walking and picnic spot",1
"722","a prettier spot",1
"723","a proper big boy",1
"724","a punt <u+0001f37e",1
"725","a punt hire place",1
"726","a punt pole use",1
"727","a punt ride",1
"728","a punt river",1
"729","a punt river cherwell",1
"730","a punting boat",1
"731","a punting party",1
"732","a punting pole",1
"733","a punting pole river cherwell",1
"734","a quick call",1
"735","a quick commandostyle mission",1
"736","a quick lap",1
"737","a quintessentially english wedding",1
"738","a quintessentially oxford activity",1
"739","a rainy monday",1
"740","a random selection",1
"741","a ranger guide unit",1
"742","a rare sighting",1
"743","a rather pretty stretch",1
"744","a really lovely life",1
"745","a recent post",1
"746","a refreshing shower",1
"747","a relaxed passenger",1
"748","a relaxing meal",1
"749","a relaxing part",1
"750","a relaxing walk",1
"751","a religious event",1
"752","a restorative lunchtime walk",1
"753","a rich research agenda",1
"754","a right coupla punters  river cherwell",1
"755","a river boathouse",1
"756","a river bridge",1
"757","a river cherwell",1
"758","a river cherwell pike oxfordshire",1
"759","a river class destroyer",1
"760","a river view",1
"761","a riverbank extension",1
"762","a road sweeper",1
"763","a romantic meal",1
"764","a romantic night",1
"765","a romantic stay",1
"766","a row mexturesapp",1
"767","a rowing boat",1
"768","a royal army",1
"769","a rural area",1
"770","a sad story",1
"771","a sainsburys oxford",1
"772","a separate river",1
"773","a service door",1
"774","a shallow stretch",1
"775","a sharp right hand turn",1
"776","a shiny new riverside path",1
"777","a short break",1
"778","a short trip",1
"779","a short walk",1
"780","a shortshigh wade",1
"781","a small fee",1
"782","a small garden",1
"783","a small muddy patch",1
"784","a small slideshow",1
"785","a small tear",1
"786","a smallish part",1
"787","a socially distanced walk",1
"788","a soggy mess",1
"789","a solid new one",1
"790","a spring evening",1
"791","a sprung dancefloor",1
"792","a stable craft",1
"793","a stalking session",1
"794","a stately pleasuredome decree",1
"795","a straight couple",1
"796","a straw boater",1
"797","a strong stream warning board",1
"798","a stunning 2bedroom apartment",1
"799","a stunning place",1
"800","a stunning spot",1
"801","a sunless sea",1
"802","a sunny afternoon",1
"803","a sunny afternoon identifying",1
"804","a sunny day",1
"805","a superb evening",1
"806","a surprise anniversary treat",1
"807","a swim north",1
"808","a swimming family outing",1
"809","a tasty treat",1
"810","a temporary contract",1
"811","a temporary wooden bridge",1
"812","a third party sluice gate",1
"813","a three pronged attack",1
"814","a thrilling experience",1
"815","a totally unique way",1
"816","a touring photography exhibition",1
"817","a traditional  summer",1
"818","a traditional oxford punt",1
"819","a traditional punt",1
"820","a train ride",1
"821","a tranquil place",1
"822","a tranquil space",1
"823","a true born banburian",1
"824","a true story",1
"825","a truly elegant launch",1
"826","a truly memorable riverside venue",1
"827","a truly quintessentially  pastime head",1
"828","a truly quintessentially oxford pastime head",1
"829","a turgid brown trickle",1
"830","a typical oxford activity",1
"831","a unique and picturesque setting",1
"832","a unique opportunity",1
"833","a v long narrow boat",1
"834","a venerable black poplar",1
"835","a venetian gondola",1
"836","a very ancient landscape",1
"837","a very beautiful area",1
"838","a very busy thrupp",1
"839","a very dand way",1
"840","a very exclusive residence",1
"841","a very flooded somerton oxfordshire",1
"842","a very good point",1
"843","a very high level",1
"844","a very misty river cherwell",1
"845","a very obliging water rail",1
"846","a very picturesque line",1
"847","a very short clip",1
"848","a very small population",1
"849","a very swollen river",1
"850","a very swollen river cherwell",1
"851","a video  river cherwell",1
"852","a wandering heron",1
"853","a warm and sunny welcome",1
"854","a water vole",1
"855","a water wheel",1
"856","a weak photographers joke river cherwell",1
"857","a welcome sight",1
"858","a whole day watercolour",1
"859","a whole host",1
"860","a wide cycle track",1
"861","a wild eurasian otter",1
"862","a wild fish",1
"863","a willow branch",1
"864","a willow warbler help",1
"865","a windy day",1
"866","a winter day",1
"867","a wonderful collection",1
"868","a wonderful lunch",1
"869","a wonderful punting river",1
"870","a yearround oasis",1
"871","about 15ft",1
"872","about 500 metres",1
"873","about 70 acres 30 hectares",1
"874","about 8 metres",1
"875","about 90 degrees",1
"876","about a foot",1
"877","about a mile",1
"878","about the same area river",1
"879","about twenty tables",1
"880","absolutely stunning river",1
"881","addition storm runoff",1
"882","affon=river isis",1
"883","afternoon rowing  river cherwell",1
"884","aka lewis carrol",1
"885","alert flood alert",1
"886","algorithmic photograph detail",1
"887","all directions delays",1
"888","all englands rivers",1
"889","all human agency",1
"890","all my best funeral tributes",1
"891","all the fields",1
"892","all the marine flora",1
"893","all the news",1
"894","all the recent rain",1
"895","all the river cherwell",1
"896","all the same  river thames",1
"897","all the stars",1
"898","all the sun",1
"899","all the tweeting support end",1
"900","all the water",1
"901","all those people",1
"902","almost a dodder table",1
"903","almost a perfect reflection river cherwell oxford",1
"904","almost thirty years",1
"905","also a brideshead revisted scene",1
"906","also river irwell gt river cherwell",1
"907","amazing field team",1
"908","an  boat book",1
"909","an academic experience",1
"910","an actual canal",1
"911","an adhoc characterful arrangement",1
"912","an adventurous punting trip",1
"913","an afternoon stroll",1
"914","an afternoon swim",1
"915","an amazing beautiful morning",1
"916","an amazing day",1
"917","an annual maintenance programme",1
"918","an associate dentist",1
"919","an autumn day",1
"920","an autumnal river cherwell",1
"921","an azure damselfly male coenagrion puella",1
"922","an eagle eye",1
"923","an early sketch",1
"924","an early summer",1
"925","an enchanting place",1
"926","an enjoyable exploration",1
"927","an entry point",1
"928","an environmental catastrophe",1
"929","an estate agent",1
"930","an evening punting trip",1
"931","an excellent book",1
"932","an excellent location",1
"933","an extensive new parking area",1
"934","an hours walk",1
"935","an ice cold beer",1
"936","an ideal venue",1
"937","an idyllic view",1
"938","an impractical boat",1
"939","an incredibly soggy holiday",1
"940","an incredibly still river cherwell",1
"941","an interesting obstacle course",1
"942","an international quest day trip",1
"943","an ironstone village",1
"944","an irregular people",1
"945","an old fence",1
"946","an old graveyard",1
"947","an old haunt",1
"948","an old mill house",1
"949","an old tree stump",1
"950","an open sewer",1
"951","an original soundscape",1
"952","an overseas fake account",1
"953","an oxford professor",1
"954","an oxford river cruises boat book",1
"955","an oxford school",1
"956","an oxford student newspaper",1
"957","an oxford trip",1
"958","an oxford womens college",1
"959","an oxfordshire gardener",1
"960","an oxonian tradition",1
"961","an unexpected development",1
"962","an unforgettable experience",1
"963","an unobstructed view",1
"964","an unplanned dip",1
"965","an unrelated walk",1
"966","an unusual views",1
"967","ancient black poplar",1
"968","and finally a fallen tree",1
"969","another 4000 houses",1
"970","another angle brilliant flyover video courtesy",1
"971","another aqua image",1
"972","another beautiful day",1
"973","another earth science graduate",1
"974","another grand day",1
"975","another river adventure",1
"976","another stunning riverview apartment",1
"977","another sunday work",1
"978","another thorugh wendlbury village",1
"979","antique artistic color views",1
"980","any big adventure",1
"981","any given days",1
"982","any given point",1
"983","any human intervention",1
"984","apfisheries jubilee river",1
"985","apparently oxford university press employees",1
"986","appleford railway bridge",1
"987","approx 9am closure",1
"988","approximately 12 miles",1
"989","ariba <u+0001f1f2><u+0001f1fd><u+0001f57a><u+0001f3fd><u+0001f483><u+0001f3fc>  river cherwell",1
"990","aristotle lane footbridge",1
"991","arms old marston oxford",1
"992","arms old marston oxford mate",1
"993","arms river cherwell",1
"994","at least 1279 a ferry",1
"995","at least 2 pintails",1
"996","at least 6 hireboats",1
"997","at least 8 meters",1
"998","at least three points",1
"999","autumnal river cherwell",1
"1000","awa tae france",1
"1001","aylesbury duck  slides",1
"1002","aynho good grief el mundo",1
"1003","aynho weir lock chamber compensates",1
"1004","background relevant info",1
"1005","balliol college oxford",1
"1006","banbury expanded drainage",1
"1007","banbury flood news",1
"1008","banbury north signal box",1
"1009","banbury oxfordshire river cherwell valley pop",1
"1010","banbury united development",1
"1011","banburyriver cherwell sign",1
"1012","banded demoiselle male calopteryx splendens",1
"1013","barton and barton park",1
"1014","barton village road property flooding",1
"1015","bbc news  river cherwell family car crash",1
"1016","bbc news",1
"1017","beautiful         kings",1
"1018","beautiful crisp day",1
"1019","beautiful late burst",1
"1020","beautiful quaint villages",1
"1021","beautiful river scene",1
"1022","beautiful river side venue",1
