"","text","n"
"440","a great job",1
"441","a great morning",1
"442","a great new walk",1
"443","a great start",1
"444","a great time",1
"445","a great walk",1
"446","a great week",1
"447","a green bridge",1
"448","a hammock width",1
"449","a hard day",1
"450","a hidden gem",1
"451","a high tide",1
"452","a higher tide",1
"453","a huge eel",1
"454","a huge fleet",1
"455","a iceland trolley",1
"456","a ilford hillaldersbrook river litter pick",1
"457","a jewish blessing",1
"458","a jewish prayer",1
"459","a johnson commitment",1
"460","a large flood control lagoon",1
"461","a last turn",1
"462","a leisure development",1
"463","a lesser used river path",1
"464","a little egret fishing",1
"465","a little greener",1
"466","a little help",1
"467","a little loopy",1
"468","a little white egret",1
"469","a local baptist church",1
"470","a local care home hours",1
"471","a local club progress",1
"472","a long neglected water course",1
"473","a long stick",1
"474","a long time",1
"475","a long white robe",1
"476","a lorry spill",1
"477","a lost world",1
"478","a lot more attention",1
"479","a lovely relaxing gentle walk",1
"480","a lovely stretch",1
"481","a lovely sunlit warm walk",1
"482","a magnificent flash",1
"483","a magnificent swan",1
"484","a main river",1
"485","a majestic heron",1
"486","a major cleanup operation",1
"487","a mandatory buffer",1
"488","a marketing techie type",1
"489","a massive eel",1
"490","a mediumsized tortoise",1
"491","a mini garden bridge",1
"492","a minor flood",1
"493","a minor update",1
"494","a muchdeserved rest",1
"495","a muddying confluence",1
"496","a multilingual zone english",1
"497","a muttered croak",1
"498","a national network",1
"499","a navigable path",1
"500","a nesting colony",1
"501","a new bridge",1
"502","a new business",1
"503","a new committee",1
"504","a new footbridge",1
"505","a new generation",1
"506","a new green space",1
"507","a new green wall river",1
"508","a new high",1
"509","a new instruction",1
"510","a new masterplan",1
"511","a new part",1
"512","a new path",1
"513","a new public linear park",1
"514","a new public park",1
"515","a new roding edgelands public park",1
"516","a new selection",1
"517","a new tree",1
"518","a new water",1
"519","a new waterside public plaza",1
"520","a nice alternative view",1
"521","a nice chub",1
"522","a nice little cafe",1
"523","a nice walk",1
"524","a nicelooking film",1
"525","a nonessential journey",1
"526","a notsopeaceful location",1
"527","a novel approach",1
"528","a old photo",1
"529","a painted lady butterfly",1
"530","a particularly pleasant activity",1
"531","a passing science teacher",1
"532","a peaceful spot",1
"533","a perfect escape",1
"534","a perfectly natural event",1
"535","a petrol station",1
"536","a phone call",1
"537","a picturesque run",1
"538","a plastic bag",1
"539","a pleasant walk",1
"540","a pobased religious fervour",1
"541","a post mortems",1
"542","a pretty river",1
"543","a proposed london orbital park",1
"544","a quick burst",1
"545","a quick cow poo snack  shame bb",1
"546","a quick ride",1
"547","a raging torrent",1
"548","a rare stork specie",1
"549","a rather nasty oil slick",1
"550","a real genuine flowing river",1
"551","a real problem",1
"552","a real puzzle",1
"553","a real town",1
"554","a red bridge",1
"555","a refreshment stop",1
"556","a relaxing but tiring walk",1
"557","a reoccurring issue",1
"558","a residential development",1
"559","a right twat",1
"560","a river graham turner",1
"561","a river roding chub",1
"562","a river roding park",1
"563","a river roding park vision",1
"564","a river roding resident",1
"565","a river section",1
"566","a river walk way",1
"567","a riverside path",1
"568","a roding edgelands park",1
"569","a roding valley pasta pot",1
"570","a rodingite boulder",1
"571","a roman villa",1
"572","a romantic dinner",1
"573","a rubbish dump",1
"574","a rustling noise",1
"575","a sad account",1
"576","a sad state overgrown bank side",1
"577","a safe and pleasurable way",1
"578","a safe place",1
"579","a second film studio",1
"580","a secret nuclear bunker",1
"581","a secret roman wharf",1
"582","a separate identity",1
"583","a sewer ill ford",1
"584","a shit load",1
"585","a short break",1
"586","a short cut loop",1
"587","a short thread",1
"588","a short walk",1
"589","a sign sayin",1
"590","a similar greenway",1
"591","a site visit",1
"592","a small enough resolution",1
"593","a small river",1
"594","a small window",1
"595","a smog mask",1
"596","a sociallydistanced walk",1
"597","a soft spot",1
"598","a stark reminder",1
"599","a stephen king novel",1
"600","a stunning habitat brushwood fascines",1
"601","a stupendously long pin",1
"602","a stupendously muddy walk",1
"603","a substantial donation",1
"604","a successful trip",1
"605","a summer view",1
"606","a sunday see",1
"607","a surprise treat",1
"608","a systemic solution",1
"609","a tasty lunch",1
"610","a teenage muslim",1
"611","a temporary biodegradable erosion control blanket c125bn",1
"612","a test drive",1
"613","a three day",1
"614","a thriving waterfront urban village",1
"615","a totally unnecessary 2 mile detour arse",1
"616","a very brisk circular walk",1
"617","a very busy area",1
"618","a very full river",1
"619","a very gentle 80 minute run",1
"620","a very industrial landscape",1
"621","a very interesting part",1
"622","a very noisy evening",1
"623","a very pleasant and long walk",1
"624","a very powerful institution",1
"625","a very white heron",1
"626","a vibrant  riviera",1
"627","a vibrant barking rivieraandandapos",1
"628","a victorian farm",1
"629","a visit bookings",1
"630","a vivid memory",1
"631","a vulnerable missing person river",1
"632","a welcome break",1
"633","a wicked time",1
"634","a wide array",1
"635","a wildlife rich river",1
"636","a wildly muddy walk",1
"637","a wise move",1
"638","a woman dog walker",1
"639","a womans body",1
"640","a wonderful river",1
"641","a world citizen",1
"642","a young adult",1
"643","a124 london rd pblocked btw a406 nth circ",1
"644","a406 north circular",1
"645","abbey and ground units",1
"646","abbey road lots",1
"647","abbeys curfew tower",1
"648","about 30 lakes",1
"649","about 50 bags",1
"650","about an hour",1
"651","abridge  loughton",1
"652","abridge area guide",1
"653","abridge essex england",1
"654","accident wanstesd park",1
"655","action team flood alert",1
"656","ad med gull wanstead",1
"657","again fair play",1
"658","ah yes the river",1
"659","albridge potential flooding",1
"660","aldersbrook homeless guy mikhail",1
"661","aldersbrook riding stables",1
"662","aldersbrook river roding",1
"663","alert environment agency issues",1
"664","alert heavy rain prompts environment agency flood alert",1
"665","alert middle river",1
"666","alert redbridge flood alert",1
"667","alert woodford green roding flood alert",1
"668","all 3 parts",1
"669","all a bit grey",1
"670","all chalk streams",1
"671","all my snaps",1
"672","all our barriers",1
"673","all our volunteering events",1
"674","all the events",1
"675","all the floating weed",1
"676","all the rain",1
"677","all the walking routes",1
"678","all these dogs",1
"679","all these new fangled administrative boundaries",1
"680","all this charity",1
"681","all this rain river",1
"682","all thru 2000 acres",1
"683","all wetland species",1
"684","almost 100 hours volume",1
"685","almost 10km first highams park",1
"686","almost 7 miles",1
"687","almost 7000 steps",1
"688","almost a year",1
"689","almost everywhere else hollow ponds",1
"690","almost overgrown look",1
"691","already a firm fans",1
"692","also any updates",1
"693","also largescale production",1
"694","amazing bluebells",1
"695","amazing volume",1
"696","an  playlist",1
"697","an  video",1
"698","an 11 mile",1
"699","an abolitionist lawyers",1
"700","an absolute joy",1
"701","an affectionately miaowing presence",1
"702","an airbus a320251n callsign sas51",1
"703","an amazing december sunset  river",1
"704","an ambitious scheme",1
"705","an arthritic pug",1
"706","an automated response",1
"707","an early picnic lunch",1
"708","an east london",1
"709","an evening walk",1
"710","an excellent job",1
"711","an exciting new community",1
"712","an exciting new landmark address",1
"713","an existential crisis",1
"714","an extra club",1
"715","an extra studio site",1
"716","an illegal culvert",1
"717","an incredible new park",1
"718","an inland fishing port",1
"719","an interesting day",1
"720","an intriguing borough",1
"721","an iron age cand",1
"722","an old heath area",1
"723","an old name",1
"724","an old picture",1
"725","an overflow pipe",1
"726","an ra exhibition label",1
"727","an underlying yellow theme",1
"728","an unscheduled dip",1
"729","an unusually high tide",1
"730","an urban adventure",1
"731","an urban gem",1
"732","and the floating weed",1
"733","and yes its a river",1
"734","andor tiein",1
"735","another 6 inches",1
"736","another flood alert",1
"737","another main reason",1
"738","another river roding",1
"739","another stunning sunset",1
"740","any  residents",1
"741","any lost dogs",1
"742","any other way",1
"743","any proper hills",1
"744","any reasonably clean rivers",1
"745","any recent reports",1
"746","any river updates",1
"747","any upcoming fluvial or intertidal projects",1
"748","any water life",1
"749","around 3pm",1
"750","around2 front legs",1
"751","as many months",1
"752","august  river",1
"753","aware emergency numbers",1
"754","ayo  river roding cd",1
"755","badly designed and maintained sewage systems",1
"756","barely a trickle",1
"757","barking town centre",1
"758","based cognitive prosthetic magic",1
"759","bbc gt body",1
"760","bbc news body",1
"761","beautiful barking sunset",1
"762","beautiful demoiselle damselfy",1
"763","beautiful double rainbow",1
"764","beautiful sunny brisk walk",1
"765","beckton sewage works",1
"766","better public access",1
"767","better value restore manage",1
"768","big gunned security trivial",1
"769","billingsgate fish market",1
"770","black bull little end sewage works row",1
"771","black popular trees",1
"772","blackberry evening walk",1
"773","blind river hot roding queen punkrock 90s desde ferrol",1
"774","boathouse river roding",1
"775","booming ilford redbridge",1
"776","both alexandra lake jubilee pond",1
"777","both an interesting local resident",1
"778","both beloved local rivers",1
"779","both my sons",1
"780","buckhurst hill cricket",1
"781","buckhurst hill cricket club",1
"782","buckhurst hill footpath",1
"783","buckhurst hill shock",1
"784","buckhurst hills ground river roding",1
"785","but still a few ducks",1
"786","cannington road ensuring cars",1
"787","car park",1
"788","cash solution blog essex fire",1
"789","cashinhand construction work",1
"790","centralwest london husband",1
"791","chadwell heath east london",1
"792","chief litter picker",1
"793","chigwell | 1228 hrs",1
"794","chigwell lane  loughton",1
"795","childhood home precatholic expulsions",1
"796","classic hippy error",1
"797","close  cascade close garages",1
"798","cold dark winter nights training",1
"799","colette susan philip",1
"800","community activity effort",1
"801","complete rethink dangerous issues",1
"802","connected green spaces",1
"803","corn coal bricks",1
"804","course 81  ilford  short tight good greens",1
"805","creek flood barrier",1
"806","creek river roding",1
"807","cripsey brook flooding",1
"808","cso sewage discharged and road runoff",1
"809","current growth rate",1
"810","currently no warnings",1
"811","dagenham essex east london stops",1
"812","dark fished stick",1
"813","dear  any route recommendations",1
"814","debdenloughton buckhust hill area",1
"815","dense tree growth",1
"816","discarded oils fats",1
"817","disgraceful pollution incident",1
"818","disgusting fly tipping",1
"819","dollis brook hogsmill river river",1
"820","ducks waddle dogs",1
"821","due global warming",1
"822","dumped rubbish garden waste tents duvets suitcases",1
"823","e11 e11 london england",1
"824","ea drainage projects",1
"825","ea staff emergency numbers",1
"826","each other and massive new road transport logistics",1
"827","earlier flood warning",1
"828","east end finishes river lea east london",1
"829","east end rivers",1
"830","east ham footbridge climbing river roding dam",1
"831","east london lots",1
"832","east london stops",1
"833","easter weekend pilgrimage",1
"834","eastern greater london",1
"835","eastern side",1
"836","eeek gt rt  overnight flood alert",1
"837","eg east london",1
"838","electric motorised scooters",1
"839","endogenous peace calm",1
"840","enough floodwater upstream",1
"841","environment agency issues",1
"842","environment information",1
"843","epping river roding",1
"844","especially the stretch",1
"845","essex count downriver season",1
"846","essex england bridge",1
"847","essex england emblem",1
"848","essex flood warning",1
"849","essex new and old a county",1
"850","essex river levels",1
"851","essex river roding andyac",1
"852","essex river roding flow",1
"853","essex village flood risk",1
"854","even better company",1
"855","even the river roding",1
"856","every two weeks",1
"857","ex other sourcesimplics",1
"858","exactly the same area",1
"859","f davistopical press",1
"860","fairly easy walking distance",1
"861","fatherofthree simon brody joint owner",1
"862","favourite colourpurple favourite flower",1
"863","favourite francis brown",1
"864","favourite personall",1
"865","fc sports academy",1
"866","first post lockdown opportunity",1
"867","first record",1
"868","first team football",1
"869","flood action plan",1
"870","flood action plans",1
"871","flood alert 226pm",1
"872","flood alert 906pm",1
"873","flood alert 951pm 13122017 middle river",1
"874","flood alert levels",1
"875","flood risk management plan",1
"876","flood risk management strategy",1
"877","flood risk projections",1
"878","flood warning  river",1
"879","flood warning middle river",1
"880","floods fyfield birds",1
"881","forcecheck flood alertsandget info",1
"882","forest councils planning scrutiny committee",1
"883","forest flood warnings",1
"884","forest guardian weather river",1
"885","former north woolwich station",1
"886","four  warnings",1
"887","free  activities  exhibition",1
"888","free arty activities",1
"889","free craft demos",1
"890","freedom pass applications",1
"891","friday 27th july",1
"892","further river mead",1
"893","fyfield essex life readers",1
"894","gants hill tube",1
"895","gcse business studies",1
"896","general river maintenance",1
"897","geography 4th year river",1
"898","glorious a just a hint",1
"899","glorious little chub",1
"900","goatsrue oxeye daisy",1
"901","good important flood risk information",1
"902","good to hear about  plans",1
"903","google maps ages",1
"904","graffiti litter staff",1
"905","great canfield grrrrrrrr",1
"906","great day",1
"907","great eastern railway",1
"908","great ilford river",1
"909","great news redbridge secures",1
"910","great shot heres",1
"911","great sunset walk",1
"912","great white egret",1
"913","green belt land",1
"914","green but few pplepity access",1
"915","green ne london",1
"916","green urban landscape",1
"917","groundsel red deadnettle hairy bittercress common field speedwell",1
"918","gt juvenile eels",1
"919","guardian camera club",1
"920","guardian new research",1
"921","half a day",1
"922","half a dozen information boards",1
"923","half the area",1
"924","hand arm vibration syndrome",1
"925","hardly any flowing water",1
"926","heavy rain water levels",1
"927","heavy rainfall events",1
"928","hello id",1
"929","her childhood haunt",1
"930","her last battle",1
"931","her martyred brother",1
"932","heron  river",1
"933","hette hultman  river",1
"934","hi  nuddman",1
"935","high river levels",1
"936","high tidal waters",1
"937","high water level",1
"938","hill train station",1
"939","his first sighting",1
"940","his gr8t videos",1
"941","his mobility issues",1
"942","his new river helen gibson",1
"943","his whole career",1
"944","his youtube channel",1
"945","hither river mead",1
"946","hollow pond wanstead flats",1
"947","hollow pond whipps cross",1
"948","home nice breakky",1
"949","hopefully other rivers groups",1
"950","how much money",1
"951","how much rubbish",1
"952","hugely helpful briefing",1
"953","hugh myddelton  wikipedia",1
"954","hydrogarnet and diallage diopside",1
"955","ihs secretary janet",1
"956","ilford  river hyle ford hyle",1
"957","ilford golf course",1
"958","ilford wharf c1900 2 ilford bridge",1
"959","inbetween rain showers",1
"960","industrial heritage       animation",1
"961","interesting old maps",1
"962","intertidal plants species",1
"963","invasive himalayan balsam",1
"964","its 219m",1
"965","its a big job",1
"966","its a blight",1
"967","its a great frugal vintage lens",1
"968","its a lovely area",1
"969","its a nice suburb",1
"970","its a real mishmash",1
"971","its a redbridge",1
"972","its a river",1
"973","its a scene",1
"974","its a small little river",1
"975","its a symbol",1
"976","its a weird bit",1
"977","its also an image",1
"978","its also the 35th birthday",1
"979","its ancient channels",1
"980","its annual visit",1
"981","its flood barrier",1
"982","its hardly a trickle",1
"983","its high levels",1
"984","its highest level",1
"985","its just such a great start",1
"986","its literally one road",1
"987","its mill rd ilford",1
"988","its normal timetable",1
"989","its not a drainage project",1
"990","its not a forest",1
"991","its not a particularly deep river",1
"992","its our collective responsibility",1
"993","its own ice",1
"994","its pretty therapeutic planting trees",1
"995","its purpose river",1
"996","its quite a long river",1
"997","its quite a magical place",1
"998","its rich resources",1
"999","its roding evening flight",1
"1000","its roding lane clubhouse",1
"1001","its so stunning planning sundays",1
"1002","its still being built iains",1
"1003","its that river",1
"1004","its the bad lands",1
"1005","its the broadmead",1
"1006","its the entrance",1
"1007","its the public",1
"1008","its the river roding",1
"1009","its the seagulls",1
"1010","its tough going",1
"1011","its very special river",1
"1012","its water treatment courtesy",1
"1013","jack russell female   river",1
"1014","jerseyowned essex farms",1
"1015","jl 2 curlew",1
"1016","just 1 swift",1
"1017","just a fine addition",1
"1018","just a reminder",1
"1019","just a short walk",1
"1020","just a stones",1
"1021","just last dusk",1
"1022","just over two weeks",1
"1023","just the river",1
"1024","kingfisher chiffchaff cettis",1
"1025","known otter habitat",1
"1026","labour party unrelenting support",1
"1027","land and wild beauty",1
"1028","lane buckhurst hill",1
"1029","largest fishing fleet",1
"1030","latest flood alert info visit",1
"1031","less abled people",1
"1032","liberal england wanstead",1
"1033","little egret  river",1
"1034","little egret egretta garzettasearching",1
"1035","little old boy",1
"1036","little urban wilderness",1
"1037","lizzie dearden senior reporter",1
"1038","local news body",1
"1039","local plan epping town neighbourhood area consultation river roding survey",1
"1040","local plan stage",1
"1041","local river defences",1
"1042","local water ways",1
"1043","lol favorite drink malibu",1
"1044","london        river",1
"1045","london cemetery london",1
"1046","london chemical fish",1
"1047","london city airport",1
"1048","london city airports",1
"1049","london recording area",1
"1050","london urban canoe trip",1
"1051","london wildlife trust",1
"1052","londons  system",1
"1053","londons 3rd largest river",1
"1054","londons third biggest river",1
"1055","long beach structural echoes",1
"1056","long term average",1
"1057","long term planning",1
"1058","longterm average flows",1
"1059","loughton  £1350 pcm lovely maisonette",1
"1060","loughton  £1350 pcm refurbished maisonette",1
"1061","louisa hannah",1
"1062","love  walkruncycle",1
"1063","lovely afternoon run",1
"1064","lovely cycle ride",1
"1065","lovely green spaces",1
"1066","lovely sunday lunch",1
"1067","lovely warm riverside walk kids",1
"1068","low lying areas",1
"1069","low tide",1
"1070","low water levels",1
"1071","lower lee tributaries",1
"1072","lower lying areas",1
"1073","lower queens road",1
"1074","lunchtime walk  river",1
"1075","luxborough lane way",1
"1076","luxborough way bridge",1
"1077","m25 anticlockwise junctions",1
"1078","main tidal sluice",1
"1079","many house martins",1
"1080","many more birthdays",1
