"","text","n"
"306","11th mar 21 oxford canal navigation open towpath",4
"307","12 new photos",4
"308","16 oxford canal navigation",4
"309","a 7 night break",4
"310","a burntout oxford canal boat",4
"311","a canal barge",4
"312","a canalside pub garden",4
"313","a car park",4
"314","a delightful british waterway",4
"315","a fallen tree",4
"316","a floating apartment",4
"317","a great base",4
"318","a great job",4
"319","a grey and gloomy week short walk",4
"320","a grey heron",4
"321","a hire boat",4
"322","a long weekend",4
"323","a lovely evening",4
"324","a narrow canal",4
"325","a narrowboat and operating locks",4
"326","a new perspective ghn",4
"327","a nice walk",4
"328","a police investigation",4
"329","a road closure",4
"330","a short stroll",4
"331","a timelapse narrowboat trip",4
"332","a very english outing video",4
"333","a water vole",4
"334","all the trees",4
"335","another love canal",4
"336","antique cotswold villages",4
"337","aynho weir lock",4
"338","bent police officers",4
"339","blog tour opportunity murder",4
"340","botley bridge two canal boats",4
"341","braunston northandtonshire larger version",4
"342","bridge 72 moors lane",4
"343","bridge 80 north oxford canal",4
"344","canal and river trust",4
"345","canal boat holiday",4
"346","canal street jericho",4
"347","castle mill stream",4
"348","cherwell drive banbury",4
"349","cherwell oxford canal",4
"350","christ church meadow",4
"351","cropredy oxford canal",4
"352","ducks water voles dragonflies",4
"353","epa  mapping mistake",4
"354","even the moon",4
"355","female bullfinch feeding",4
"356","fenny compton oxford canal",4
"357","four  oil",4
"358","fresh air new smells",4
"359","heritage trail project",4
"360","his dark materials",4
"361","how longunused parts",4
"362","isis oxford canal",4
"363","its a jungle",4
"364","jul 15 oxford canal navigation open towpath",4
"365","jul 17 oxford canal navigation",4
"366","jul 21 oxford canal navigation",4
"367","lock oxford canal",4
"368","lovely canalside walk",4
"369","low water levels",4
"370","lower heyford oxfordshire spacious canal boat",4
"371","male pale labrador",4
"372","manchester city centre",4
"373","may 16 oxford canal navigation open towpath",4
"374","my daily walk",4
"375","my favourite canal",4
"376","national geographic traveler",4
"377","new notice 20th",4
"378","new notice 29th",4
"379","new notice 30th",4
"380","new notice 9th",4
"381","no weddings events",4
"382","notice update 21st",4
"383","notice update 5th",4
"384","notice update 8th",4
"385","our free oxford canal maps",4
"386","our social media channels",4
"387","oxford canal area",4
"388","oxford canal boats",4
"389","oxford canal graffiti",4
"390","oxford canal meet",4
"391","oxford canal oxfords canals",4
"392","oxford canal series",4
"393","oxford canal tree growth",4
"394","oxford canal view",4
"395","oxford canal views",4
"396","oxford canal warwickshire",4
"397","oxford city centre",4
"398","oxford england",4
"399","oxford rd station",4
"400","oxford united kingdom",4
"401","pretty  bridge",4
"402","retrique  brass oxford canal 1790 plaque",4
"403","river cherwell flooding boaters",4
"404","saleoxford $198000 canal front colonial",4
"405","shower room fitted kitchen tv",4
"406","so many people",4
"407","soft gentle pastureland",4
"408","south canal street",4
"409","sunny dayschilly evenings",4
"410","the 33mile stretch",4
"411","the album trip",4
"412","the beautiful city",4
"413","the best bit",4
"414","the best oxford canal pubs",4
"415","the bottom gate",4
"416","the canal basin",4
"417","the canal paths",4
"418","the canal side",4
"419","the city council",4
"420","the cumberland oxford canal",4
"421","the cumberlandoxford canal",4
"422","the dirty big canal dance band",4
"423","the dog catchers",4
"424","the explorer 8 narrowboat",4
"425","the frozen oxford canal",4
"426","the gayton swan narrowboat",4
"427","the geocache oxford canal",4
"428","the grand canal",4
"429","the hill england",4
"430","the hope valley narrowboat",4
"431","the inglesham canal boat",4
"432","the inglesham narrowboat",4
"433","the lift bridge",4
"434","the lovely oxford canal",4
"435","the malvern narrowboat",4
"436","the most beautiful season",4
"437","the new owners",4
"438","the newbold tunnel",4
"439","the other side",4
"440","the other way",4
"441","the oxford  canal",4
"442","the oxford canal bridge",4
"443","the oxford retreat",4
"444","the oxfordshire countryside",4
"445","the pennine narrowboat",4
"446","the picturesque oxford canal",4
"447","the planned oxford canal viaduct",4
"448","the railway line",4
"449","the rugby derwent canal boat",4
"450","the same stretch",4
"451","the selene narrowboat",4
"452","the southern section",4
"453","the sunset glow",4
"454","the union grebe narrowboat",4
"455","the union owl narrowboat",4
"456","the wallingford narrowboat",4
"457","the water levels",4
"458","the weaver valley narrowboat",4
"459","the whole walk",4
"460","the wild burdock narrowboat",4
"461","the xmas light festival",4
"462","this little chap",4
"463","this throw pillow",4
"464","too many farewells",4
"465","update 22nd oct 20 oxford canal navigation open towpath",4
"466","volunteer lock keepers",4
"467","14 oxford canal advice",3
"468","1914 111 1st ypres",3
"469","27th oct 16 oxford canal navigation open towpath",3
"470","28  more photos",3
"471","6r 2b catherine narrowboat",3
"472","a 3 bed detached house backing",3
"473","a 77mile towpath",3
"474","a beautiful morning",3
"475","a blustery day",3
"476","a boating holiday",3
"477","a canal trip",3
"478","a deep lock",3
"479","a drug addict",3
"480","a few quid",3
"481","a frozen and snowy oxford canal scene card",3
"482","a good 2 hour walk",3
"483","a good book",3
"484","a good evening",3
"485","a great walk",3
"486","a lesserknown part",3
"487","a long day",3
"488","a lovely canal",3
"489","a lovely run",3
"490","a mural competition",3
"491","a narrowboat night cruise",3
"492","a nice change",3
"493","a pleasant walk",3
"494","a realtime narrowboat trip",3
"495","a root canal treatment",3
"496","a short waterway",3
"497","a sunny day",3
"498","a sunny evening",3
"499","a very flexible layout",3
"500","a zoomed view",3
"501","all the barges",3
"502","all the locks",3
"503","all the others",3
"504","amazing bank holiday weekend",3
"505","an 1830s shortening exercise",3
"506","an excellent choice",3
"507","an extensive range",3
"508","an ipad mini",3
"509","any  delays",3
"510","any more central  angenvis house",3
"511","aug 16 oxford canal navigation open towpath",3
"512","aug 19 oxford canal navigation open towpath",3
"513","august 20 oxford canal navigation open towpath",3
"514","august bank holiday",3
"515","avon  white terrier collar",3
"516","banbury canal day sun",3
"517","blisworth arm gayton northandtonshire large narrowboat",3
"518","blisworth arm gayton northandtonshire spacious narrowboat",3
"519","braunston lol x  canal",3
"520","braunston northandtonshire comfortable narrowboat",3
"521","braunston northandtonshire smart and compact popular narrowboat",3
"522","braunston northandtonshire spacious narrowboat ideal",3
"523","braunston northandtonshire superb canal boat",3
"524","bridge grand union canal",3
"525","canal boat basement",3
"526","canal boat fire police",3
"527","canal boat gardener",3
"528","canal boat holidays",3
"529","claydon bottom lock",3
"530","daventry x lovely evening",3
"531","discounted oxford canal inland waterways",3
"532","download kindle murder",3
"533","dunchurch pools marina",3
"534","fact oxfords canal system",3
"535","floodwater  towpaths",3
"536","glorious but incidentally bloody 10k",3
"537","great spotted woodpecker",3
"538","heron oxford canal",3
"539","high more rain",3
"540","his latest blog jasper",3
"541","its a canal",3
"542","its a hard life",3
"543","its oxford canal",3
"544","jericho community centre",3
"545","jul 16 oxford canal navigation open towpath",3
"546","jul 19 oxford canal navigation open towpath",3
"547","just outside oxford",3
"548","kennet  avon canal devizesbradford",3
"549","kings sutton station",3
"550","lower heyford oxfordshire perfect narrowboat",3
"551","lunchtime run oxford canal wisdom",3
"552","moorhens swans ducks",3
"553","my  challenge",3
"554","my lunch break",3
"555","my own boat",3
"556","my oxford canal",3
"557","my root canal",3
"558","napton oxford canal ownership details",3
"559","narrow boat oxford canal",3
"560","narrowboat ropes police",3
"561","new bandw roads project photograph bridge",3
"562","new notice 11th nov 19 oxford canal navigation open towpath",3
"563","new notice 16th jan",3
"564","new notice 1st",3
"565","new notice 21st",3
"566","new notice 22nd",3
"567","new notice 25th",3
"568","new notice 28th",3
"569","new notice 4th jan",3
"570","new notice 5th nov",3
"571","new notice 7th",3
"572","new notice 7th aug 15 oxford canal navigation open towpath",3
"573","newbold oxford canal",3
"574","north oxford  canal",3
"575","north oxford canal rugby",3
"576","notice update 13th december 17 oxford canal navigation open towpath",3
"577","notice update 16th",3
"578","notice update 17th october 18 oxford canal navigation open towpath",3
"579","notice update 20th november 15 oxford canal navigation open towpath",3
"580","nov 17 oxford canal navigation open towpath",3
"581","oxford      oxford canal",3
"582","oxford canal boat gardener annabell padwick",3
"583","oxford canal england",3
"584","oxford canal entry",3
"585","oxford canal grants",3
"586","oxford canal kidlington green lock",3
"587","oxford canal lock",3
"588","oxford canal navigation closure",3
"589","oxford canal overhaul",3
"590","oxford canal oxford",3
"591","oxford canal pigeons",3
"592","oxford canal sun",3
"593","oxford canal walk library tour",3
"594","oxford canal waterways",3
"595","oxford chenango county",3
"596","oxford mail",3
"597","oxford open doors",3
"598","oxford oxford canal",3
"599","oxford road manchester",3
"600","oxford st canal",3
"601","oxford union canal",3
"602","paintwork oxford canal",3
"603","photo vintagenatgeographic oxford canal",3
"604","popular oxford canal festival",3
"605","retrique  blue and brass oxford canal 1790 plaque",3
"606","river cherwell flooding",3
"607","sale oxford $198000 canal front colonial",3
"608","some beautiful canalside walks",3
"609","some more snaps",3
"610","south canal st",3
"611","south canal street state",3
"612","southern oxford canal",3
"613","stratfield brake nature reserve",3
"614","strong flow rates",3
"615","such a beautiful day",3
"616","such a beautiful morning walk",3
"617","the  link bridge",3
"618","the 1959 m45 motorway",3
"619","the american constitution",3
"620","the banbury canal partnership",3
"621","the beautiful south oxford canal",3
"622","the best deals",3
"623","the best place",3
"624","the boat race",3
"625","the brecon narrowboat",3
"626","the brendon narrowboat",3
"627","the broughton narrowboat",3
"628","the canal oxford",3
"629","the canal system",3
"630","the car park",3
"631","the castle mill stream",3
"632","the cheshire ring",3
"633","the clee narrowboat",3
"634","the coal boat",3
"635","the coventry oxford canal",3
"636","the cropredy narrowboat",3
"637","the deddington narrowboat",3
"638","the elite 6 narrowboat",3
"639","the elite 6r narrowboat",3
"640","the elsan point",3
"641","the erie canal",3
"642","the explorer 6 narrowboat",3
"643","the first images",3
"644","the future bid",3
"645","the gayton bunting narrowboat",3
"646","the gayton gull narrowboat",3
"647","the great western arms",3
"648","the greyhound sutton",3
"649","the hill warwickshire regency",3
"650","the inspiration flow",3
"651","the kanda canal",3
"652","the last time",3
"653","the latest news",3
"654","the llangollen canal",3
"655","the long way",3
"656","the lovely views",3
"657","the narrow boats",3
"658","the new year",3
"659","the next few days",3
"660","the offside vegetation",3
"661","the other hand",3
"662","the oxford area",3
"663","the oxford canal bit",3
"664","the oxford canal boat",3
"665","the oxford canal junction",3
"666","the oxford canal lots",3
"667","the oxford canal oxfordshire",3
"668","the oxford canal oxfordshire england",3
"669","the oxford canal viaduct",3
"670","the oxford canal warwickshire",3
"671","the oxford canal wild sorrel",3
"672","the palace theatre",3
"673","the picturesque oxford canal meanders",3
"674","the plague year",3
"675","the regency 4 caroline canal boat",3
"676","the rousham narrowboat",3
"677","the route cruise",3
"678","the rugby grebe narrowboat",3
"679","the rugby gull narrowboat",3
"680","the rugby tyne narrowboat",3
"681","the season premiere",3
"682","the swan family",3
"683","the thames ring",3
"684","the train station",3
"685","the underwater search",3
"686","the union eagle narrowboat",3
"687","the water level",3
"688","the wild mint canal boat",3
"689","the wild sorrel narrowboat",3
"690","their victorian heydey",3
"691","this british waterway",3
"692","this twitter page",3
"693","two full bathrooms",3
"694","two to eight people",3
"695","upper fisher row",3
"696","valley police appeal",3
"697","wellfitted and equipped narrowboats",3
"698","what a beautiful day",3
"699","worcester street car park",3
"700","world book night",3
"701","your full name",3
"702","your oxford canal trip banbury",3
"703","your uk canal",3
"704","£400000 project",2
"705","£587 total price",2
"706","1+ floppys phonics nonfiction fun",2
"707","10 great reasons",2
"708","10 north canal",2
"709","10 x 14 inches",2
"710","100 oxford canal",2
"711","101 oxford canal",2
"712","103 oxford canal",2
"713","10th mar 16 oxford canal navigation open towpath",2
"714","11th  13th",2
"715","14 oxford canal",2
"716","14 oxford canal navigation",2
"717","1630 oxford canal navigation",2
"718","16th mar 18 oxford canal navigation",2
"719","17 rugby arm oxford canal navigation open towpath",2
"720","172 oxford canal",2
"721","193 oxford canal",2
"722","19th mar 21 oxford canal navigation open towpath",2
"723","2 bed house",2
"724","2 oxford canal bridge",2
"725","212 oxford canal sorry",2
"726","22 march 2021 a cormorant visiting oxford canal wildlife",2
"727","22mm copper pipe",2
"728","23rd october 20 oxford canal navigation open towpath",2
"729","27th oct 20 oxford canal navigation open towpath",2
"730","3 good things",2
"731","31st mar 17 oxford canal navigation open towpath",2
"732","33 canal street",2
"733","33a canal street oxford",2
"734","3rd jun 21 oxford canal navigation open towpath",2
"735","4 bh1599 22nd april",2
"736","4 caroline narrowboat",2
"737","450 native trees",2
"738","4th august 21 oxford canal navigation open towpath",2
"739","4th jun 21 oxford canal navigation",2
"740","51 north oxford canal",2
"741","5th aug 14 oxford canal navigation open towpath",2
"742","5th aug 21 oxford canal navigation",2
"743","5th nov 20 oxford canal navigation open towpath",2
"744","5th oct 15 oxford canal navigation open towpath",2
"745","65 canal north street",2
"746","7 oxford canal",2
"747","730pm  tickets",2
"748","79 and 80 north oxford canal",2
"749","7th mar 20 oxford canal navigation open towpath",2
"750","809 maineville",2
"751","809 marysville",2
"752","809 middletown",2
"753","9pm canal street",2
"754","9th jun 21 oxford canal navigation",2
"755","a  evening",2
"756","a  volunteer",2
"757","a banded demoiselle",2
"758","a barge holiday",2
"759","a beautiful canal",2
"760","a beautiful english spring day",2
"761","a beautiful place",2
"762","a beautiful run",2
"763","a beautiful sunrise",2
"764","a bicycle fixing",2
"765","a big difference",2
"766","a big tree",2
"767","a bike ride",2
"768","a boat rescue",2
"769","a bug detector",2
"770","a busy day",2
"771","a canal basin",2
"772","a canal path",2
"773","a canal ride",2
"774","a canal section",2
"775","a canal tour",2
"776","a canalside pub",2
"777","a community centre",2
"778","a community heritage project",2
"779","a couple or small family",2
"780","a creative day",2
"781","a creative hub",2
"782","a day trip",2
"783","a dead body",2
"784","a delightful walk",2
"785","a different part",2
"786","a disused arm",2
"787","a fabulous sunset",2
"788","a fantastic little wildlife site",2
"789","a fatal obsession",2
"790","a few bridges",2
"791","a few mins",2
"792","a few more photos",2
"793","a gentle suction",2
"794","a glorious day",2
"795","a good one",2
"796","a good pub lunch",2
"797","a good start",2
"798","a great bit",2
"799","a great idea",2
"800","a great trip",2
"801","a grey day",2
"802","a halfmile installation",2
"803","a happy day",2
"804","a holiday fancy something",2
"805","a housing estate",2
"806","a large branch",2
"807","a large screenwe",2
"808","a large village",2
"809","a large willow tree",2
"810","a lift bridge",2
"811","a litter pick",2
"812","a little bit",2
"813","a little cruise",2
"814","a long distance",2
"815","a long post",2
"816","a long stretch",2
"817","a lovely book",2
"818","a lovely lady jogger ages",2
"819","a lovely meal",2
"820","a lovely place",2
"821","a lovely spot",2
"822","a lovely stroll",2
"823","a lovely time",2
"824","a lovely week",2
"825","a magical city",2
"826","a major crackdown",2
"827","a misty dawn",2
"828","a misty morning",2
"829","a morning walk",2
"830","a murdered academic",2
"831","a narrowboat journey",2
"832","a new access rand",2
"833","a new attraction",2
"834","a new conservation area designation",2
"835","a new oxford canal marina",2
"836","a new series",2
"837","a new water bus service",2
"838","a newborn baby",2
"839","a nice autumn photo",2
"840","a nice run",2
"841","a peaceful evening",2
"842","a perl developer",2
"843","a planned  canal",2
"844","a pretty spot",2
"845","a quick drink",2
"846","a quick look",2
"847","a quick lunchtime stroll",2
"848","a quiet moment",2
"849","a rather splendid weekend",2
"850","a real punch",2
"851","a real time narrowboat trip",2
"852","a recent sunday",2
"853","a regular visitor",2
"854","a relaxing break",2
"855","a relaxing weekend walk",2
"856","a retired emperor head",2
"857","a river bus service",2
"858","a shopping trolley",2
"859","a short hop",2
"860","a short journey",2
"861","a short timelapse narrowboat journey",2
"862","a short trip",2
"863","a sleep story",2
"864","a slower pace",2
"865","a some match",2
"866","a spring break",2
"867","a strip club",2
"868","a stunning gateway",2
"869","a stunning series",2
"870","a sunday morning",2
"871","a sunny autumn afternoon",2
"872","a sunny stroll",2
"873","a swing bridge",2
"874","a temporary filling",2
"875","a towpath closure",2
"876","a tunnel hail",2
"877","a university college nurse",2
"878","a very happy birthday",2
"879","a virtual cruise",2
"880","a wee bit",2
"881","a womans body",2
"882","a wonderful day",2
"883","a wonderful place",2
"884","a wonderful weekend",2
"885","about 200 mile mark",2
"886","about 5 minutes",2
"887","accessible giving opportunities",2
"888","agile collective team",2
"889","ah the bucolic charm",2
"890","all its sham drudgery",2
"891","all the great reviews",2
"892","all the litter",2
"893","all the pubs",2
"894","all the water",2
"895","all the way",2
"896","amazing fox artwork",2
"897","an afternoon walk",2
"898","an early start",2
"899","an electron microscope magnification",2
"900","an elsan base part",2
"901","an empty narrowboat",2
"902","an environmental disaster",2
"903","an online event",2
"904","an opera house",2
"905","an oxford canal boat holiday",2
"906","an oxford comma",2
"907","an oxford dentist",2
"908","an oxford dentistry",2
"909","an unexplained death",2
"910","an upcoming story",2
"911","ancient british tradition",2
"912","annies tea room",2
"913","another canal holiday",2
"914","another winter cruise",2
"915","any information contact",2
"916","any mooring points",2
"917","at least 2 deer",2
"918","aug 14 oxford canal navigation open towpath",2
"919","aug 15 oxford canal navigation open towpath",2
"920","aug 21 oxford canal navigation open towpath",2
"921","aynho wharf oxford canal",2
"922","banbury canal day",2
"923","banbury guardian  man",2
"924","banbury town centre",2
"925","bbc news oxford canal boat man",2
"926","bbc news water voles",2
"927","bbc oxford canal",2
"928","bbc radio oxford",2
"929","bbc weather watchers",2
"930","beautiful canal view",2
"931","beautiful misty morning",2
"932","beautiful oxford canal",2
"933","beautiful sunny day",2
"934","blisworth arm gayton",2
"935","boat fire firefighters",2
"936","boat holidays",2
"937","boaters fuel deliveries",2
"938","boating and land community",2
"939","brake oxford canal",2
"940","braunston northandtonshire large canal boat",2
"941","braunston oxford canal",2
"942","bridge 163 marsh bridge",2
"943","bridge 234 perrys bridge",2
"944","bridge 88 north oxford canal",2
"945","broadmoor and varneys locks",2
"946","broadmoor lock oxford canal",2
"947","caen hill locks",2
"948","cambridge boat race",2
"949","canal and river trust news | bat man",2
"950","canal cruise    oxford canal",2
"951","canal death woman",2
"952","canal play contest",2
"953","canal project photographs",2
"954","canal street hardware",2
"955","canal street manchester",2
"956","cast iron lock gates",2
"957","castle quay banbury",2
"958","castle quay shopping centre",2
"959","chambers bridge grand union canaloxford canal",2
"960","cherwall valley silo",2
"961","christ church meadows",2
"962","clear blue sky",2
"963","clifton wharfnth oxford canal",2
"964","cllr louise upton lead",2
"965","comines canal cavans line",2
"966","communityled action",2
"967","comparateur de voyages",2
"968","concord avenue banbury",2
"969","concrete bridge abutment beauty",2
"970","conservation area status",2
"971","continuing covid times",2
"972","coping stones",2
"973","core office spaces",2
"974","couples canal challenge",2
"975","coventry canal basin",2
"976","cropredy mill bridge",2
"977","dead bbc news",2
"978","demonstrations craft activities",2
"979","download epub murder",2
"980","drapers bridge",2
"981","ducks and autumn weather",2
"982","dusk 1898 ashmolean museum",2
"983","early canal skimmers",2
"984","early morning walk",2
"985","easter sunday paddle",2
"986","endeavour  9p sun",2
"987","englands canal network",2
"988","enslow oxford canal",2
"989","even the canal",2
"990","everyone heritage open weekend",2
"991","exceptionally spacious narrowboat",2
"992","extensive rear deck area",2
"993","faith martin  book",2
"994","famous canal t",2
"995","farm equipment damaging bridge",2
"996","fast oxford canal",2
"997","feb 21 oxford canal navigation open towpath",2
"998","fenny compton part",2
"999","fenny compton south oxford canal",2
"1000","first canal water bus",2
"1001","flood info visit",2
"1002","focus oxford canal banbury",2
"1003","foot and mouth outbreak",2
"1004","frenchay road bridge",2
"1005","frenchay road canal bridge",2
"1006","full floor shell",2
"1007","further notice type navigation closure",2
"1008","gayton goose narrowboat",2
"1009","good winter light",2
"1010","great british pubs",2
"1011","great western arms",2
"1012","half a mile",2
"1013","half term oxford canal",2
"1014","happy birthday tim",2
"1015","her very nice young man",2
"1016","high sidnaaz  flysong|",2
"1017","his narrow boat",2
"1018","his new book",2
"1019","his prayer walk",2
"1020","hmv oxford street",2
"1021","hythe bridge street park",2
