"","text","n"
"438","4+ years gt",1
"439","5 pupil hector",1
"440","5 whole new pence",1
"441","6 foot snowdrifts",1
"442","600pm  tickets",1
"443","60s oxford floods",1
"444","66 2036  9 cattle egret",1
"445","6th january 2012 river cherwell oxford",1
"446","72015  river cherwell",1
"447","73 a doverbroeks",1
"448","75  common sandpiper  new marston new marston meadows",1
"449","755am 2 lion",1
"450","8 oxfordshire waterways",1
"451","812am 18012017 river cherwell",1
"452","84yr old friend",1
"453","9 to 17 february",1
"454","a  alert",1
"455","a  crossing",1
"456","a  river cherwell",1
"457","a  video",1
"458","a  vital food source",1
"459","a 10ft drop",1
"460","a 19th century oxford college",1
"461","a 23 day trip",1
"462","a 2nd flood warning",1
"463","a 3br semidetached home",1
"464","a 4 acre 15 hectare spur",1
"465","a 55yearold claudia easom",1
"466","a 5min walk",1
"467","a another country",1
"468","a back up plan",1
"469","a barbed security grill",1
"470","a beautiful area",1
"471","a beautiful day",1
"472","a beautiful day sup",1
"473","a beautiful hot sunny day",1
"474","a beautiful location",1
"475","a beautiful piece",1
"476","a beautiful reprieve",1
"477","a beautiful shot",1
"478","a beautiful spike",1
"479","a beautiful sunny evening",1
"480","a better reference point",1
"481","a big success",1
"482","a bigger boat",1
"483","a bike ride",1
"484","a billy no mates picnic",1
"485","a birdthis ones",1
"486","a bit later more mudno problem",1
"487","a bitthe river cherwell",1
"488","a border town",1
"489","a bridge toll",1
"490","a brief respite",1
"491","a brilliant kingfisher flypast",1
"492","a broken down wvm",1
"493","a built up area",1
"494","a bulbous perennial native",1
"495","a busy but compact city",1
"496","a busy morning",1
"497","a busy week",1
"498","a but of tlc",1
"499","a butt load",1
"500","a canada goose",1
"501","a candle lit dinner",1
"502","a canoe trip",1
"503","a cat whisperer",1
"504","a cattle grid",1
"505","a centuriesold tradition",1
"506","a charming market town",1
"507","a charming restaurant",1
"508","a chauffeured one",1
"509","a cheeky punt",1
"510","a chemically flavour",1
"511","a cherwell river resident",1
"512","a cherwellriverwatergate pun",1
"513","a christmas walk",1
"514","a clean sweep",1
"515","a cloudy afternoon",1
"516","a cold august day",1
"517","a college busar",1
"518","a comedy italian accent",1
"519","a competitive hire charge price",1
"520","a complete arse",1
"521","a completely non hockey related fandom",1
"522","a conducting baton",1
"523","a continuous cruiser",1
"524","a cool tree",1
"525","a cool wind and wildlife magic",1
"526","a cotton cricketers",1
"527","a crayfish trap",1
"528","a creative menu",1
"529","a crisp sunny day",1
"530","a crocodile anglers",1
"531","a curious time",1
"532","a customised welcome mat st nicholas",1
"533","a cycle superhighway",1
"534","a daily basis",1
"535","a dangerous river",1
"536","a decent picture",1
"537","a delicious evening meal",1
"538","a desperate clamber",1
"539","a different perspective",1
"540","a different riverstream crossing",1
"541","a direct train line",1
"542","a draught today river cherwell",1
"543","a drifty river",1
"544","a fabulous day",1
"545","a fabulous interpretation mate",1
"546","a fabulous mapping tool",1
"547","a fabulous time",1
"548","a fantastic afternoon",1
"549","a fantastic day",1
"550","a fantastic display",1
"551","a fantastic opportunity",1
"552","a fascinating survivor",1
"553","a female student",1
"554","a few advantages",1
"555","a few bites",1
"556","a few boats",1
"557","a few bookings",1
"558","a few clues",1
"559","a few details",1
"560","a few friends",1
"561","a few houses",1
"562","a few little wobbles",1
"563","a few months",1
"564","a few places",1
"565","a few planks",1
"566","a few yards",1
"567","a fine view",1
"568","a fish survey",1
"569","a fisheries officer",1
"570","a floating platform tickets",1
"571","a flood meadow",1
"572","a focal point",1
"573","a foolhardy thing",1
"574","a former employer wolfson college oxford",1
"575","a frozen bit",1
"576","a frozen morning",1
"577","a fun time",1
"578","a global service management firm",1
"579","a glorious bonus thanks",1
"580","a glorious day",1
"581","a gondola ride",1
"582","a good book",1
"583","a good enough ground",1
"584","a good idea river cherwell",1
"585","a good lick",1
"586","a good ol punt",1
"587","a good old punt",1
"588","a good outcome",1
"589","a good place",1
"590","a good punter",1
"591","a good shake",1
"592","a good turn",1
"593","a gradient river",1
"594","a grass bankallow",1
"595","a great diving beetle",1
"596","a great longing",1
"597","a great paleo",1
"598","a great picnic",1
"599","a great view",1
"600","a great weekend",1
"601","a half dozen airports",1
"602","a hard day",1
"603","a hardy water",1
"604","a heavy dark patina",1
"605","a heavy smell",1
"606","a helpful direction sign",1
"607","a heron fishing",1
"608","a hidden gem",1
"609","a historic swim spot",1
"610","a huge chub rockandroll",1
"611","a huge dog",1
"612","a huge factor",1
"613","a huge fish",1
"614","a huge lake",1
"615","a jaunty angle",1
"616","a joint ticket",1
"617","a large flock",1
"618","a large late bronze age cauldron",1
"619","a large parkland area",1
"620","a large volume",1
"621","a late october trip",1
"622","a lazy afternoon",1
"623","a lazy sunday afternoon",1
"624","a leafy little spot",1
"625","a lecture theatre",1
"626","a leisurely punt down the river cherwell",1
"627","a leisurely way",1
"628","a liberal arts degree",1
"629","a lifethreatening condition",1
"630","a little bit high hopefully college",1
"631","a little over a week",1
"632","a little river swim",1
"633","a little something",1
"634","a little tight  river cherwell oxford",1
"635","a little treat",1
"636","a little warbler",1
"637","a little while",1
"638","a local pub",1
"639","a local river",1
"640","a local walk",1
"641","a lone wander",1
"642","a long and beautiful history opt",1
"643","a long drive",1
"644","a long perilous journey",1
"645","a long section",1
"646","a long weekend",1
"647","a lovely afternoon",1
"648","a lovely afternoon tea",1
"649","a lovely canoe tour",1
"650","a lovely circular walk",1
"651","a lovely day",1
"652","a lovely evening",1
"653","a lovely find",1
"654","a lovely medieval pack horse bridge",1
"655","a lovely mixture",1
"656","a lovely opera punt trip",1
"657","a lovely rural setting",1
"658","a lovely section",1
"659","a lovely small meadow",1
"660","a lovely trip",1
"661","a lovely v long weekend",1
"662","a lovely view",1
"663","a lovely weekend",1
"664","a lush green setting",1
"665","a mad hatters",1
"666","a madhatters river party",1
"667","a magical meander",1
"668","a maleonly nude bathing place",1
"669","a mannequin pis corkscrew",1
"670","a mans death",1
"671","a marketing agency",1
"672","a micro jig head",1
"673","a minor river obstruction wellies",1
"674","a missing manhole cover",1
"675","a missing woman",1
"676","a mission s92 2kms e",1
"677","a mkiv avon fishing rod",1
"678","a more glorious location",1
"679","a mortaria kiln",1
"680","a mrs swan",1
"681","a muchneeded vaccine",1
"682","a narrowboat trip",1
"683","a national cycle candaign poster",1
"684","a natural cycle",1
"685","a ned rig",1
"686","a new arrival",1
"687","a new family home",1
"688","a new fashion",1
"689","a new favourite river",1
"690","a new footbridge",1
"691","a new part",1
"692","a new river",1
"693","a new shared cycle lane",1
"694","a new skill",1
"695","a new span",1
"696","a new twist",1
"697","a newly planned garden city",1
"698","a nice chilled punt",1
"699","a nice church",1
"700","a nice day",1
"701","a nice experience",1
"702","a nice gig",1
"703","a nice new multimillion pound developement",1
"704","a nice view",1
"705","a nonflooded nonpandemic afternoon",1
"706","a normal selfie",1
"707","a paddle  river cherwell",1
"708","a particularly complex ecological corridor",1
"709","a peaceful evening",1
"710","a peaceful offside mooring spot",1
"711","a peaceful ride",1
"712","a peaceful spot",1
"713","a peacock atm",1
"714","a peddle boat",1
"715","a perfect afternoon",1
"716","a perfect way",1
"717","a perfumer  brianna",1
"718","a photo   river cherwell",1
"719","a picnic bottlesbarbecue food packets",1
"720","a picnic date",1
"721","a plastic bottle",1
"722","a popular spot",1
"723","a popular walking and picnic spot",1
"724","a prettier spot",1
"725","a proper big boy",1
"726","a punt <u+0001f37e",1
"727","a punt hire place",1
"728","a punt pole use",1
"729","a punt ride",1
"730","a punt river",1
"731","a punt river cherwell",1
"732","a punting boat",1
"733","a punting party",1
"734","a punting pole",1
"735","a punting pole river cherwell",1
"736","a quick call",1
"737","a quick commandostyle mission",1
"738","a quick lap",1
"739","a quintessentially english wedding",1
"740","a quintessentially oxford activity",1
"741","a rainy monday",1
"742","a random selection",1
"743","a ranger guide unit",1
"744","a rare moment",1
"745","a rare sighting",1
"746","a rather pretty stretch",1
"747","a really lovely life",1
"748","a recent post",1
"749","a recessive taxation",1
"750","a relaxed passenger",1
"751","a relaxing meal",1
"752","a relaxing part",1
"753","a relaxing walk",1
"754","a religious event",1
"755","a restorative lunchtime walk",1
"756","a rich research agenda",1
"757","a right coupla punters  river cherwell",1
"758","a river boathouse",1
"759","a river bridge",1
"760","a river cherwell",1
"761","a river cherwell pike oxfordshire",1
"762","a river class destroyer",1
"763","a river view",1
"764","a riverbank extension",1
"765","a road sweeper",1
"766","a romantic meal",1
"767","a romantic night",1
"768","a romantic stay",1
"769","a row mexturesapp",1
"770","a rowing boat",1
"771","a royal army",1
"772","a rural area",1
"773","a sad story",1
"774","a sainsburys oxford",1
"775","a separate river",1
"776","a service door",1
"777","a shallow stretch",1
"778","a sharp right hand turn",1
"779","a shiny new riverside path",1
"780","a short break",1
"781","a short trip",1
"782","a short walk",1
"783","a shortshigh wade",1
"784","a small fee",1
"785","a small garden",1
"786","a small muddy patch",1
"787","a small slideshow",1
"788","a small tear",1
"789","a smallish part",1
"790","a socially distanced walk",1
"791","a soggy mess",1
"792","a solid new one",1
"793","a spring evening",1
"794","a sprung dancefloor",1
"795","a stable craft",1
"796","a stalking session",1
"797","a stately pleasuredome decree",1
"798","a straight couple",1
"799","a straw boater",1
"800","a strong stream warning board",1
"801","a stunning 2bedroom apartment",1
"802","a stunning place",1
"803","a stunning spot",1
"804","a sunless sea",1
"805","a sunny afternoon",1
"806","a sunny afternoon identifying",1
"807","a sunny day",1
"808","a superb evening",1
"809","a surprise anniversary treat",1
"810","a swim north",1
"811","a swimming family outing",1
"812","a tasty treat",1
"813","a temporary contract",1
"814","a temporary wooden bridge",1
"815","a third party sluice gate",1
"816","a three pronged attack",1
"817","a thrilling experience",1
"818","a totally unique way",1
"819","a touring photography exhibition",1
"820","a traditional  summer",1
"821","a traditional oxford punt",1
"822","a traditional punt",1
"823","a train ride",1
"824","a tranquil place",1
"825","a tranquil space",1
"826","a true born banburian",1
"827","a true story",1
"828","a truly elegant launch",1
"829","a truly memorable riverside venue",1
"830","a truly quintessentially  pastime head",1
"831","a truly quintessentially oxford pastime head",1
"832","a turgid brown trickle",1
"833","a typical oxford activity",1
"834","a unique and picturesque setting",1
"835","a unique opportunity",1
"836","a v long narrow boat",1
"837","a venerable black poplar",1
"838","a venetian gondola",1
"839","a very ancient landscape",1
"840","a very beautiful area",1
"841","a very busy thrupp",1
"842","a very dand way",1
"843","a very exclusive residence",1
"844","a very flooded somerton oxfordshire",1
"845","a very good point",1
"846","a very high level",1
"847","a very misty river cherwell",1
"848","a very obliging water rail",1
"849","a very picturesque line",1
"850","a very short clip",1
"851","a very small population",1
"852","a very swollen river",1
"853","a very swollen river cherwell",1
"854","a video  river cherwell",1
"855","a wandering heron",1
"856","a warm and sunny welcome",1
"857","a water vole",1
"858","a water wheel",1
"859","a weak photographers joke river cherwell",1
"860","a welcome sight",1
"861","a whole day watercolour",1
"862","a whole host",1
"863","a wide cycle track",1
"864","a wild eurasian otter",1
"865","a wild fish",1
"866","a willow branch",1
"867","a willow warbler help",1
"868","a windy day",1
"869","a winter day",1
"870","a wonderful collection",1
"871","a wonderful launch intro",1
"872","a wonderful lunch",1
"873","a wonderful punting river",1
"874","a wonderful review",1
"875","a yearround oasis",1
"876","a young girl",1
"877","about 15ft",1
"878","about 500 metres",1
"879","about 70 acres 30 hectares",1
"880","about 8 metres",1
"881","about 90 degrees",1
"882","about a foot",1
"883","about a mile",1
"884","about the same area river",1
"885","about twenty tables",1
"886","absolutely stunning river",1
"887","addition storm runoff",1
"888","affon=river isis",1
"889","afternoon rowing  river cherwell",1
"890","aka lewis carrol",1
"891","alert flood alert",1
"892","algorithmic photograph detail",1
"893","all directions delays",1
"894","all englands rivers",1
"895","all human agency",1
"896","all my best funeral tributes",1
"897","all the fields",1
"898","all the marine flora",1
"899","all the news",1
"900","all the recent rain",1
"901","all the river cherwell",1
"902","all the same  river thames",1
"903","all the sun",1
"904","all the tweeting support end",1
"905","all the water",1
"906","all those people",1
"907","almost a dodder table",1
"908","almost a perfect reflection river cherwell oxford",1
"909","almost thirty years",1
"910","also a brideshead revisted scene",1
"911","also river irwell gt river cherwell",1
"912","amazing field team",1
"913","an  boat book",1
"914","an academic experience",1
"915","an actual canal",1
"916","an adhoc characterful arrangement",1
"917","an adventurous punting trip",1
"918","an afternoon stroll",1
"919","an afternoon swim",1
"920","an amazing day",1
"921","an annual maintenance programme",1
"922","an associate dentist",1
"923","an autumn day",1
"924","an autumnal river cherwell",1
"925","an azure damselfly male coenagrion puella",1
"926","an eagle eye",1
"927","an early sketch",1
"928","an early summer",1
"929","an enchanting place",1
"930","an enjoyable exploration",1
"931","an entry point",1
"932","an environmental catastrophe",1
"933","an estate agent",1
"934","an evening punting trip",1
"935","an excellent book",1
"936","an excellent location",1
"937","an extensive new parking area",1
"938","an hours walk",1
"939","an ice cold beer",1
"940","an ideal venue",1
"941","an idyllic view",1
"942","an impractical boat",1
"943","an incredibly soggy holiday",1
"944","an incredibly still river cherwell",1
"945","an interesting obstacle course",1
"946","an international quest day trip",1
"947","an ironstone village",1
"948","an irregular people",1
"949","an old fence",1
"950","an old graveyard",1
"951","an old haunt",1
"952","an old mill house",1
"953","an old tree stump",1
"954","an open sewer",1
"955","an original soundscape",1
"956","an overseas fake account",1
"957","an oxford professor",1
"958","an oxford river cruises boat book",1
"959","an oxford school",1
"960","an oxford student newspaper",1
"961","an oxford trip",1
"962","an oxford womens college",1
"963","an oxfordshire gardener",1
"964","an oxonian tradition",1
"965","an unexpected development",1
"966","an unforgettable experience",1
"967","an unobstructed view",1
"968","an unplanned dip",1
"969","an unrelated walk",1
"970","an unusual views",1
"971","ancient black poplar",1
"972","and finally a fallen tree",1
"973","another 4000 houses",1
"974","another angle brilliant flyover video courtesy",1
"975","another aqua image",1
"976","another beautiful day",1
"977","another earth science graduate",1
"978","another grand day",1
"979","another river adventure",1
"980","another stunning riverview apartment",1
"981","another sunday work",1
"982","another thorugh wendlbury village",1
"983","antique artistic color views",1
"984","any big adventure",1
"985","any given days",1
"986","any given point",1
"987","any human intervention",1
"988","apfisheries jubilee river",1
"989","apparently oxford university press employees",1
"990","appleford railway bridge",1
"991","approx 9am closure",1
"992","approximately 12 miles",1
"993","ariba <u+0001f1f2><u+0001f1fd><u+0001f57a><u+0001f3fd><u+0001f483><u+0001f3fc>  river cherwell",1
"994","aristotle lane footbridge",1
"995","arms old marston oxford",1
"996","arms old marston oxford mate",1
"997","arms river cherwell",1
"998","at least 1279 a ferry",1
"999","at least 2 pintails",1
"1000","at least 6 hireboats",1
"1001","at least 8 meters",1
"1002","at least three points",1
"1003","autumnal river cherwell",1
"1004","awa tae france",1
"1005","aylesbury duck  slides",1
"1006","aynho good grief el mundo",1
"1007","aynho weir lock chamber compensates",1
"1008","background relevant info",1
"1009","balliol college oxford",1
"1010","banbury expanded drainage",1
"1011","banbury flood news",1
"1012","banbury north signal box",1
"1013","banbury oxfordshire river cherwell valley pop",1
"1014","banbury united development",1
"1015","banburyriver cherwell sign",1
"1016","banded demoiselle male calopteryx splendens",1
"1017","barton and barton park",1
"1018","barton village road property flooding",1
"1019","bbc news  river cherwell family car crash",1
"1020","bbc news",1
"1021","beautiful         kings",1
"1022","beautiful crisp day",1
