"","text","n"
"418","a deserted village church",1
"419","a detailed water quality model",1
"420","a devastating counterattack",1
"421","a diesel driven pump",1
"422","a different river",1
"423","a dire state",1
"424","a disused gold mine",1
"425","a dozen dace",1
"426","a draft master plan",1
"427","a drained irrigation channel",1
"428","a drum roll lots",1
"429","a fallen willow",1
"430","a falling branch",1
"431","a familiar face",1
"432","a famous site",1
"433","a fantastic resource guide",1
"434","a fantastic result",1
"435","a fantastic river walk",1
"436","a few brave souls",1
"437","a few butterflies",1
"438","a few hours  good temp",1
"439","a few mates",1
"440","a few quality fish",1
"441","a few tickets",1
"442","a fish ladder",1
"443","a fish survey",1
"444","a fisherman emm brook",1
"445","a fiveyearold boy",1
"446","a fixed crest weir",1
"447","a flexible approach",1
"448","a flood risk",1
"449","a flooded river loddon",1
"450","a fond farewell",1
"451","a forgotten high vantage point",1
"452","a free agent",1
"453","a free meal",1
"454","a frosty swim",1
"455","a full scale replica",1
"456","a fun activity",1
"457","a funny five minutes",1
"458","a georgian house",1
"459","a glorious morning",1
"460","a good flotation device",1
"461","a good habitat",1
"462","a good perch",1
"463","a good session",1
"464","a good spot",1
"465","a good week",1
"466","a good weekend",1
"467","a gorgeously empty river waveney",1
"468","a great christmas day",1
"469","a great community effort",1
"470","a great spot",1
"471","a guttered river loddon",1
"472","a healthy environment",1
"473","a healthy river",1
"474","a hidden suburban gem",1
"475","a high school teacher",1
"476","a horror film",1
"477","a hosepipe ban",1
"478","a housing estate",1
"479","a kayak launch",1
"480","a key part",1
"481","a kitchen surface cleaner",1
"482","a large amount",1
"483","a large pipe",1
"484","a late night session",1
"485","a late source",1
"486","a legacy effect",1
"487","a life raft",1
"488","a little area",1
"489","a little researching",1
"490","a little stream",1
"491","a local angler",1
"492","a local bit",1
"493","a local drainage issue",1
"494","a local nature reserve",1
"495","a loddon beer",1
"496","a loddon breweries",1
"497","a loddon chub",1
"498","a loddon river bank dumbarse cow",1
"499","a long time",1
"500","a lovely afternoon",1
"501","a lovely inch",1
"502","a lovely walk",1
"503","a lucky husband shell",1
"504","a magnificent show",1
"505","a mayfly hatch heaven",1
"506","a midsomer murders",1
"507","a mink kit",1
"508","a moderate flood level",1
"509","a modern and inviting space",1
"510","a more enjoyable walk",1
"511","a muchneeded drink",1
"512","a mystery plant",1
"513","a national rarity",1
"514","a native aborigin",1
"515","a natural flood plain",1
"516","a naturelike bypass channel",1
"517","a nearby lake",1
"518","a nearlydrone shot",1
"519","a new acquaintance",1
"520","a new backwater habitat",1
"521","a new fishway",1
"522","a new flood alert",1
"523","a new route",1
"524","a new venue",1
"525","a nice chub",1
"526","a nice surprise",1
"527","a no deal",1
"528","a non native species",1
"529","a now disused park",1
"530","a pedestrian bridge",1
"531","a perfect evening",1
"532","a perfect world",1
"533","a picturesque country gateway",1
"534","a picturesque location",1
"535","a potential blackwater event",1
"536","a potential new park",1
"537","a potential toxic blackwater event",1
"538","a proposed loddon river walk",1
"539","a pub snack",1
"540","a quick lunchtime dash",1
"541","a quick pic",1
"542","a quick sticky beak",1
"543","a rare photo",1
"544","a real person",1
"545","a real possibility",1
"546","a record high",1
"547","a record high prepare",1
"548","a recycled rubber tyre surface",1
"549","a river flooding",1
"550","a river floodplain",1
"551","a river loddon",1
"552","a river restoration",1
"553","a river walk",1
"554","a safe place",1
"555","a safe swimming spot",1
"556","a short break",1
"557","a short hiatusits",1
"558","a short service bef",1
"559","a significant decline",1
"560","a single session",1
"561","a small community",1
"562","a small cottage",1
"563","a small cottage lit",1
"564","a small flock",1
"565","a small red no phono reception",1
"566","a small wood",1
"567","a smaller and smaller space",1
"568","a special channel",1
"569","a special connection",1
"570","a special place",1
"571","a step change",1
"572","a step change improvement",1
"573","a strange country",1
"574","a stunning golden dawn",1
"575","a stunning golden perch",1
"576","a suds feature",1
"577","a summer boost",1
"578","a sunny september",1
"579","a superb 16lb 8oz river loddon barbel",1
"580","a supportive environment",1
"581","a tasting version",1
"582","a tea room",1
"583","a temporary levee",1
"584","a thames tributary",1
"585","a tiny tributary",1
"586","a topo survey",1
"587","a tough week",1
"588","a traditional welcome",1
"589","a traffic free spot",1
"590","a tree branch",1
"591","a tripadvisor certificate",1
"592","a turtle swimming",1
"593","a very chilly day",1
"594","a very long and busy day covid planning covid county council elections",1
"595","a very swollen river loddon",1
"596","a video  river loddon",1
"597","a visual impact",1
"598","a visual representation",1
"599","a volunteer and ranger edgar",1
"600","a volunteer task event",1
"601","a war zone",1
"602","a waterproof camera",1
"603","a wednesday morning walk",1
"604","a wellknown flood zone",1
"605","a wet drive",1
"606","a while dinton pastures",1
"607","a whopping 85cm",1
"608","a wow project",1
"609","a youtube video  loddon river",1
"610","a flood alert",1
"611","about 2 weeks",1
"612","about 30km",1
"613","about 400km",1
"614","about a dozen",1
"615","about a million miles upper reaches",1
"616","accident car  cataract",1
"617","accident truck  cataract",1
"618","accurate flood data recording and river flow readings",1
"619","action newstead concern",1
"620","actual a town name",1
"621","actual london lillies",1
"622","additional river level data",1
"623","again steady rain",1
"624","ah the river loddon",1
"625","ahd minor flood level",1
"626","aiyuk deebo",1
"627","aiyuk deebo samuel trent",1
"628","aiyuk wr2 deebo wr3 richie james",1
"629","albert street baringhup",1
"630","alert flood alert",1
"631","all clear xmas eveday shifts",1
"632","all loddon tributaries",1
"633","all round fun",1
"634","all rounder duncan charman",1
"635","all the amazing organisations",1
"636","all the amazing places",1
"637","all the local volunteers",1
"638","all the new houses",1
"639","all the rainfall",1
"640","all you clever folk",1
"641","all your support",1
"642","almost all roads",1
"643","almost entirely privatised waterspace",1
"644","am  expiry date",1
"645","ambry thomas elijah mitchell and river cracraft",1
"646","an  flood warning",1
"647","an 800m stretch",1
"648","an amazing day",1
"649","an ambitious project",1
"650","an andhibious craft",1
"651","an annual rent",1
"652","an august trip",1
"653","an ea bailiff",1
"654","an earlier accident delays",1
"655","an earthly paradise  william morris",1
"656","an emergency flow",1
"657","an entire new development morons",1
"658","an env conservancy",1
"659","an environmental mess",1
"660","an environmental project",1
"661","an environmental water flow",1
"662","an evening mcd",1
"663","an exclusive gated parking area",1
"664","an ice rink",1
"665","an important site",1
"666","an important water release",1
"667","an improved footpath",1
"668","an inclusive wedding package",1
"669","an interesting shot",1
"670","an old usb",1
"671","an ongoing problem",1
"672","an underground carpark",1
"673","annual duck race basingstoke loddon rotary club",1
"674","anorak armour wonder",1
"675","another  project",1
"676","another  session",1
"677","another 100m",1
"678","another 67 inches",1
"679","another beautiful morning",1
"680","another berkshire mole hill observer",1
"681","another canoe tree",1
"682","another day sesh",1
"683","another early start",1
"684","another live frog",1
"685","another loddon river flood warning",1
"686","another major flood warning",1
"687","any eu vessel fishing",1
"688","any one time",1
"689","any safe river",1
"690","any spawning activity",1
"691","any swimming holes",1
"692","any uptodate information",1
"693","arborfield fish pass",1
"694","arc cancer centre",1
"695","archaeological news medieval boat",1
"696","austin watkins jr river cracrafttrent sherfieldjauan jennings",1
"697","austrailan summer morning loddon river bridge",1
"698","australian government bureau",1
"699","awbridge  autumnal berries",1
"700","b180 newstead  road closed road",1
"701","basingstoke beware river loddon",1
"702","basingstoke canal fleet",1
"703","basingstokean important result",1
"704","battling loddon barbel",1
"705","beautiful afternoon wander",1
"706","beautiful autumn afternoon bike ride",1
"707","beautiful autumn day",1
"708","beautiful scenery",1
"709","beautifully landscaped gardens",1
"710","beech hill and river loddon beech hill berkshire",1
"711","benchmark flooded river loddon",1
"712","bendigo council meeting",1
"713","bendigo incident control",1
"714","bendigo puppy paradise",1
"715","bendigo victoria",1
"716","berkshire  donations",1
"717","best western hotel",1
"718","bet bet creek",1
"719","big bad bustling bridgewater",1
"720","big fish column anglers",1
"721","big fish column barbel",1
"722","big specimen chub",1
"723","big wet claims road victim",1
"724","big wooden bridge crossing loddon",1
"725","biggest floods",1
"726","bittern  river loddon",1
"727","blackwater  village",1
"728","blackwaterandthe cove brook",1
"729","blue green algae",1
"730","blue green algae alert loddon river",1
"731","bluegreen algae warnings",1
"732","blustery grey skies",1
"733","boat firms",1
"734","boort angling club",1
"735","both riverside park",1
"736","breaching pollution levels",1
"737","breakfast hander goodies",1
"738","brewery home brewing workshop",1
"739","bridge house twyford",1
"740","bridgewater  vic 99 acres",1
"741","bridgewater delicious wine",1
"742","bridgewater ski school",1
"743","bridgewateronloddon victoria australia",1
"744","bridgwater  loddon river victoria",1
"745","bright blue plastic ducks",1
"746","broadsbeat and conducted river patrols",1
"747","busy sewing lucerne",1
"748","cairn curran  laanecoorie  reservoirs",1
"749","cairn curran and laanecoorie reservoirs",1
"750","cairn curran and tullaroop reservoirs",1
"751","canary island b4",1
"752","car charging points",1
"753","carnival procession live music stalls",1
"754","carp discussion angling diaries  re",1
"755","castlemaine and blue skies",1
"756","castlemaine childrens literature festival",1
"757","catchment management issues",1
"758","catchment river level downstream",1
"759","celebrity chef karen martini",1
"760","central reading kennet",1
"761","central vic australia",1
"762","central victorian rivers",1
"763","chinese market gardeners",1
"764","cinema car park",1
"765","cinema car park open river loddon very high hotel car park",1
"766","civil engineering safety",1
"767","client  environmental agency",1
"768","clients and suppliers project narula house architects john pardey architects supplier",1
"769","cod loddon river",1
"770","coliban customers coliban water customers",1
"771","commerce urgent repair",1
"772","concrete urban areas",1
"773","contact marketingcouk",1
"774","convolvulus arvensis  field bindweed ang1852",1
"775","covered alder west side",1
"776","crime investigation unit detectives",1
"777","crime prevention advice",1
"778","current  wrs",1
"779","current river levels",1
"780","dailyberkshire  flood alert",1
"781","dailyberkshire  river loddon",1
"782","dandenong creek",1
"783","deadly nightshade ang1852",1
"784","deadly nightshade river",1
"785","deebo samuel",1
"786","deep  flow",1
"787","deep water crossing river loddon",1
"788","des sussex berkshire county",1
"789","different river features",1
"790","disgusting typical callous tories",1
"791","dja dja wurrung",1
"792","djadjawurrung country",1
"793","dry creek bed",1
"794","dry river bed",1
"795","duncan charmans article",1
"796","each other  safe haven",1
"797","early morning dip",1
"798","east basingstoke areas",1
"799","easter weekend fishing kayaking",1
"800","eastern edge loddon",1
"801","eastrop link subway",1
"802","eastrop park basingstoke",1
"803","eddington rd eddington  road closed road",1
"804","edp  update man",1
"805","emergency work bridging",1
"806","emilio camilio leopoldo tafani",1
"807","english parish council",1
"808","entrée  saturdays river feast loddon valley",1
"809","environment agency flood",1
"810","environment agency flood warning",1
"811","environment agency flood watch",1
"812","environment agency website",1
"813","environment minister richard benyon mp",1
"814","environmental water advisory groups tap link",1
"815","even a bit",1
"816","evening session",1
"817","everyone  good luck",1
"818","exceptionally intense rain",1
"819","expiry date",1
"820","extensive loddon river frontage fully arable land assured water sources",1
"821","face and head injuries",1
"822","fallen trees",1
"823","family fun duck race",1
"824","fatal use picton rd",1
"825","fave swimming holes",1
"826","few other dragonflies",1
"827","first longish walk",1
"828","first solar town   transformation",1
"829","first trinity boat club",1
"830","flood alert",1
"831","flood alert 345pm 12012017 upper river loddon",1
"832","flood alert 347pm 27122017 upper river loddon",1
"833","flood alert 425pm 27062017 upper river loddon",1
"834","flood alert 441pm 28052017 upper river loddon",1
"835","flood alert 551pm 11042018 lower river loddon",1
"836","flood alert warning",1
"837","flood beautiful 1 day queensland",1
"838","flood repair work",1
"839","flood river loddon",1
"840","flood warning  loddon river",1
"841","flood warning number",1
"842","flood warning river loddon and river blackwater",1
"843","flood warnings avoca river goulburn river kiewa river loddon river",1
"844","flooded tributaries pang",1
"845","flooding take note",1
"846","flooding update flood warning",1
"847","flowers marsh marigold",1
"848","foot clover trifolium arvense fabaceae",1
"849","force property flooding",1
"850","free fishing rights",1
"851","freshen loddon river",1
"852","fritillary fritillaria meleagris",1
"853","frozen river chet",1
"854","full case study",1
"855","georgian mill house",1
"856","glenelg river loddon river",1
"857","glenlyon 7 gardens 4 loddon river",1
"858","glenlyon awesome hike",1
"859","goldrush era burial",1
"860","good  time",1
"861","good morning vernon",1
"862","google maps nearest record",1
"863","goulburnmurray water gmw",1
"864","govt funded flood relief schemea",1
"865","gravel bed stream",1
"866","gravels covered weed",1
"867","great  planning inspector",1
"868","great beer garden",1
"869","great canding spot",1
"870","great day chasing minnows",1
"871","great great great grandfather richard bramley",1
"872","green fair afternoon picnic",1
"873","green open spaceeven",1
"874","ground water table",1
"875","handshire wildlife trust",1
"876","happy  water",1
"877","happy australia day <u+0001f37b><u+0001f31e><u+0001f428>  loddon river",1
"878","happy earth day       river loddon",1
"879","have loddonloddon bridge",1
"880","heightened mercury levels",1
"881","hello loddon river",1
"882","henley remenham medmenhamandits",1
"883","her dowery 67 eels",1
"884","her picnic spot",1
"885","her professional reading",1
"886","hi  thanks",1
"887","hi feargal thanks",1
"888","high  water levels",1
"889","hill and river loddon walking guide",1
"890","his 17 years",1
"891","his cattle rounds",1
"892","his first day",1
"893","his frequent trips",1
"894","his home patch",1
"895","his inner labrador",1
"896","historical gold mining",1
"897","hitech pollution detecting equipment",1
"898","hobart high school loddon",1
"899","holy trinity pop",1
"900","horseshoe cascade loddon river",1
"901","how exciting  cabinet meeting",1
"902","how many plastic bottles",1
"903","huge river loddon whisker",1
"904","hurd benjamin webster",1
"905","hwy use picton",1
"906","important flood risk information",1
"907","initial minor  warning",1
"908","intensive broiler farming",1
"909","iona cora lyn ford loddon river",1
"910","irrigated latrobe barley",1
"911","its  a good plan",1
"912","its  heres",1
"913","its a berkshire river",1
"914","its a far away town",1
"915","its a gorgeous place",1
"916","its a smart phone journey",1
"917","its a wooden bridge",1
"918","its annual family fun duck race",1
"919","its banks traffic",1
"920","its broken its banks",1
"921","its burst banks",1
"922","its fun fact",1
"923","its loddon lilies",1
"924","its lower reaches gauge board",1
"925","its name flowers",1
"926","its natural habitat",1
"927","its not a lake",1
"928","its not global warming",1
"929","its own mooring",1
"930","its parish council night tonight sherfield english",1
"931","its perhaps a story",1
"932","its planning further development",1
"933","its river banks",1
"934","its the first record",1
"935","its the other side",1
"936","its the river loddon",1
"937","jalen hurd richie james jr travis benjamin",1
"938","jalen hurd richie james river cracraft jauan jennings",1
"939","jalen hurd river cracraft",1
"940","jalen hurd river cracraft travis",1
"941","john redwoods constituency",1
"942","join loddon catchment partnership",1
"943","just a tributary",1
"944","just crossed river loddon",1
"945","just enough rain",1
"946","just presented petition",1
"947","just the stuff",1
"948","just two exandles narrower paths",1
"949","k e r a n g  amazing shot",1
"950","keith taylor green mep",1
"951","kerang  loddon river",1
"952","kerang and district residents",1
"953","kerang flood levee",1
"954","kerang loddon river",1
"955","kerang loddon river flood issues",1
"956","kevin white mohamed sanu",1
"957","key flood warning sitesstaff",1
"958","laanecoorie reservoir bridgewater",1
"959","laanecoorie reservoir southwest",1
"960","lake eppalock loddon river",1
"961","landholder panel discussion",1
"962","largest protected wetland",1
"963","last day canding",1
"964","last wr spot",1
"965","late afternoon bike ride",1
"966","latest flood news",1
"967","latest flood warnings",1
"968","latest flood watch",1
"969","latest river heights location height",1
"970","latest river loddon improvements",1
"971","lb 8oz",1
"972","lea farm gravel pit welcome",1
"973","least surprising reading news",1
"974","lee  deebo samuel",1
"975","leigh systems",1
"976","less than a year",1
"977","leucojum vernum spring snowflake",1
"978","levelthe river loddon",1
"979","lily leucojum aestivum loddon anna candanula lactiflora loddon royalist anchusa azurea",1
"980","little boort lake",1
"981","local ground water flooding",1
"982","local land owners",1
"983","local news loddon river flood defence scheme",1
"984","local phone towers",1
"985","local wines tickets",1
"986","loddon and district history group",1
"987","loddon avoca wimmera",1
"988","loddon beautiful moorings",1
"989","loddon bridge park  ride",1
"990","loddon bridge park andand ride",1
"991","loddon bridge river loddon",1
"992","loddon bridge road earley",1
"993","loddon bridge road river loddon",1
"994","loddon house holiday park  baringhup",1
"995","loddon kennet lambourn kennet kennet kennet marden marden marden avon boyd",1
"996","loddon lilies summer snowflake",1
"997","loddon mill arts",1
"998","loddon mill tea rooms",1
"999","loddon mill vintage tea rooms",1
"1000","loddon norfolk",1
"1001","loddon pondweed potamogeton nodosus",1
"1002","loddon river  project",1
"1003","loddon river | video",1
"1004","loddon river accident",1
"1005","loddon river bendigo",1
"1006","loddon river bridge accident",1
"1007","loddon river bridge accident car",1
"1008","loddon river bridge breakdown truck",1
"1009","loddon river bridgewater triathlon course",1
"1010","loddon river broken creek",1
"1011","loddon river canding spot",1
"1012","loddon river cod bonus",1
"1013","loddon river cod event",1
"1014","loddon river cod research anglers",1
"1015","loddon river communities",1
"1016","loddon river fish history",1
"1017","loddon river fishing",1
"1018","loddon river fishway",1
"1019","loddon river flood warning",1
"1020","loddon river flow",1
"1021","loddon river folld",1
