"","text","n"
"179","constant coal ash waste",32
"180","dan river cleanup",32
"181","the columbia river",32
"182","the other side",32
"183","ap  canoe guide brian",31
"184","coal ash spi",31
"185","dan river arsenic levels",31
"186","only national scenic river",31
"187","the ct river",31
"188","the mobile river",31
"189","the vermilion river",31
"190","treated coal ash wastewater",31
"191","charles river apparel wind",30
"192","medical call  100 blk ash drrogue river | unit",30
"193","the river thames",30
"194","toxic  ash",30
"195","youth academy jacket",30
"196","dan river ash spill",29
"197","duke energy coal ash",29
"198","power plant prompting shutdown duke energy",29
"199","tectm nylon ash",29
"200","the nearby cape river",29
"201","toxic ash poisons",29
"202","ash grunwald  river official video",28
"203","dan river coal ash disaster",28
"204","north carolina regulators",28
"205","the first person",28
"206","the river cafe",28
"207","a duke energy power plant",27
"208","al jazeera america",27
"209","coal ash spill emory river tennessee",27
"210","dominion virginia power",27
"211","new york",27
"212","the  river",27
"213","their coal ash",27
"214","a head injury",26
"215","coal ash pond",26
"216","dan river coal ash spill site",26
"217","my own private idaho",26
"218","no 11 oklahoma",26
"219","a major river",25
"220","coal ash spill |",25
"221","dan river ash",25
"222","north carolina power plant coal ash",25
"223","north carolina river reuters  north carolina",25
"224","the associated press",25
"225","the catawba river",25
"226","coal ash dump",24
"227","comfortable short sleeve pique sport shirt",24
"228","dan river coalash spill",24
"229","nc coal ash spill",24
"230","north carolina virginia sign deal",24
"231","the duke energy coal ash spill",24
"232","the red river rivalry",24
"233","27 million gallons",23
"234","coal ash leak",23
"235","coal ash pit water",23
"236","coal ash pollution | earthjustice",23
"237","dan river bank",23
"238","flood alert river ash",23
"239","green diary rescue thousands",23
"240","river ash flooding",23
"241","the emerald ash borer",23
"242","the entire length",23
"243","2nd leaking pipe",22
"244","a massive coal ash spill",22
"245","a small river",22
"246","an ash tree",22
"247","blue chip ent  socapaloozapaint and powder party glow edition",22
"248","closed duke energy plant",22
"249","coal ash duke energy chief executive",22
"250","dan river coal ash spill damage",22
"251","its coal ash",22
"252","nc ap  duke energy",22
"253","the middle fork river",22
"254","the red river",22
"255","the river walk",22
"256","coal ash dumps",21
"257","over 70 miles",21
"258","the missouri river",21
"259","10feet  river feat kjfrom dragon ash",20
"260","a fucking river",20
"261","a north carolina power plant",20
"262","big 12 ash",20
"263","coal ash disaster |",20
"264","coal ash polluting nc river",20
"265","coal ash removal",20
"266","coal ash spill cleanup february spill",20
"267","flooded coal ash",20
"268","isu game  red river rivalry kickoff time",20
"269","keystone xl coal ash spill taints",20
"270","no new information",20
"271","retired power plant breaches",20
"272","the east river",20
"273","treated coal ash water",20
"274","35m gallons",19
"275","a new view",19
"276","bronze acid cleans",19
"277","ct river haddam neck",19
"278","duke energy completes",19
"279","duke energy issues",19
"280","how much coal ash",19
"281","james river association",19
"282","moral monday town hall",19
"283","mountain island lake",19
"284","north carolina spill",19
"285","rapid flow cleans water",19
"286","river herald news",19
"287","the river spirit",19
"288","the st johns river",19
"289","the toxic coal ash pollution",19
"290","ap  duke energy",18
"291","author ash penn",18
"292","dan river ash basin",18
"293","dan river power plant",18
"294","duke energy docks",18
"295","duke pipe break",18
"296","goldsboro power plant",18
"297","huge coal ash spill",18
"298","hurricane florence floods breach dam",18
"299","just a river",18
"300","mississippi river levees",18
"301","nc river charlotte",18
"302","north carolina dam",18
"303","state environmental group",18
"304","swollen river ash",18
"305","the cauca river",18
"306","the cumberland river",18
"307","the lazy river",18
"308","the north carolina department",18
"309","the poudre river",18
"310","the tennessee river",18
"311","adventurer ash dykes",17
"312","coal ash pits",17
"313","coal ash testing",17
"314","duke energy seals pipe",17
"315","lava river column",17
"316","nc fines duke energy",17
"317","other retired plants",17
"318","some coal ash",17
"319","south carolina river",17
"320","the morwell river",17
"321","the river bank",17
"322","toxic coal ash wastewater",17
"323","wilmington north carolina",17
"324","an ongoing spill",16
"325","ash river",16
"326","coal ash basin",16
"327","coalash safety concerns",16
"328","duke energy",16
"329","duke energy issues highlevel emergency alert",16
"330","duke energys coal ash spill",16
"331","nc va groups",16
"332","river coal ash federal environmental",16
"333","second coal ash spill",16
"334","the dan river steam station",16
"335","the susquehanna river",16
"336","the united states",16
"337","us fish and wildlife service coal ash spill",16
"338","1762 white ash drive apple river twp",15
"339","50000 and 82000 tons",15
"340","a nc river",15
"341","all the ash",15
"342","coal ash disaster health officials",15
"343","coal ash leaks",15
"344","coal ash wastewater leak",15
"345","dan river researchers",15
"346","duke coal ash dump",15
"347","duke energy plans",15
"348","environmentalists coal ash",15
"349","high fish deaths",15
"350","holiday farm fire",15
"351","large coal ash deposit",15
"352","nc power plant",15
"353","no such thing",15
"354","north carolina coal ash spill",15
"355","north carolina spill site",15
"356","our drinking water",15
"357","photoblog  rock ash fill river",15
"358","second leaking pipe",15
"359","the  spill",15
"360","the 2014 dan river coal ash spill",15
"361","the ash tree",15
"362","the colorado river",15
"363","the coosa river",15
"364","toxic waste gushing",15
"365","trey scott texas ash",15
"366","white river ash",15
"367","wilmington north carolina environmentalists",15
"368","100 million tons",14
"369","180 dump trucks",14
"370","2014 coal ash spill",14
"371","a coal ash dump",14
"372","a huge spill",14
"373","a large reservoir",14
"374","a river ash",14
"375","apnewsbreak duke energy",14
"376","coal ash release",14
"377","coal ash sites",14
"378","duke coal ash spill",14
"379","floodwaters breach power plant",14
"380","florence floodwaters breach highrisk coal ash pond threatening cape",14
"381","leaky coal ash",14
"382","more coal ash",14
"383","other toxic heavy metals",14
"384","over 100 million tons",14
"385","severe air pollution",14
"386","the apalachicola river",14
"387","the ash pond",14
"388","the mega eruption",14
"389","the white river ash",14
"390","toxic ash water",14
"391","wilmington plant coal ash",14
"392","$25 million settlement",13
"393","10feet river featkj dragon",13
"394","a  river",13
"395","ash spill cleanup",13
"396","ash spill state",13
"397","ashlittle river road closure",13
"398","breaking coal ash",13
"399","breaking duke energy",13
"400","coal ash contamination",13
"401","coal ash fears",13
"402","coal ash spill video sketch",13
"403","coal ash violatio",13
"404","dan river water",13
"405","duke energy pond",13
"406","hazardous coal ash",13
"407","macleay river australia",13
"408","margaret river wedding",13
"409","nc plant coal ash",13
"410","nc va sign deal",13
"411","north carolina power plant",13
"412","one wild and scenic riverand",13
"413","regulators duke energy",13
"414","reported ash leak  charlotte observer",13
"415","some 6 miles",13
"416","the drinking water",13
"417","the right thing",13
"418","the river fire",13
"419","the toxic coal ash",13
"420","the us environmental protection agency",13
"421","the vermillion river",13
"422","toxic waste killing fishes ash",13
"423","wilmington duke energy plant coal ash",13
"424","wilmington north carolina power plant",13
"425","a  spill",12
"426","a duke energy dam",12
"427","a mighty groove",12
"428","an ash basin",12
"429","an old coal ash dump",12
"430","aquatic life",12
"431","ash grey river",12
"432","ash river kabetogama snowdrifters",12
"433","british adventurer ash dykes",12
"434","covid 19 affected angul area action",12
"435","dan river arsenic",12
"436","dan river coal ash spill",12
"437","dan river sutton plants",12
"438","duke energy power plant",12
"439","federal coal ash suits",12
"440","floodwaters breach dam",12
"441","holy mountain brewing",12
"442","maternity wholesale clothes  rivers",12
"443","north carolina officials",12
"444","north carolinas cape",12
"445","pl  citizen action forum",12
"446","public water supplies",12
"447","river | world news |",12
"448","river island black faux leather ash wooden wedge heel biker ankle shoes boots 6  bid",12
"449","so much ash",12
"450","spill spews coal ash",12
"451","that coal ash",12
"452","the ash trees",12
"453","the chattahoochee river",12
"454","the fire heavy rain",12
"455","the green river",12
"456","the mighty frame summoner",12
"457","the river styx",12
"458","the same time",12
"459","your song fat bottomed girls",12
"460","©andre ermolaev",11
"461","21 million tons",11
"462","7401 | time",11
"463","a drainage pipe",11
"464","a massive spill",11
"465","a sloping and undulating ascent",11
"466","an arsenic soup",11
"467","an ash tray",11
"468","ap  apnewsbreak duke energy",11
"469","arsenic mercury lead",11
"470","ash swollen river",11
"471","bremo coal ash pond discharges",11
"472","coal ash 27 million gallons",11
"473","dan river duke energy",11
"474","dead ash trees",11
"475","duke energy ceo",11
"476","duke energy spill",11
"477","emerald ash borers",11
"478","his modest home",11
"479","indonesia video  rt news",11
"480","kk rebecca lai",11
"481","nc coal ash dump water",11
"482","neuse river water",11
"483","ngu adam pearce",11
"484","north carolina authorities",11
"485","polluted water leaks",11
"486","red dog ash",11
"487","river ash floods",11
"488","the dan river | thinkprogress",11
"489","the dan river site",11
"490","the environmental protection agency",11
"491","the extensive meadow",11
"492","the highest level",11
"493","the massive coal ash spill",11
"494","the mckenzie river",11
"495","the rich appearance",11
"496","third pipe leaking coal ash",11
"497","toxic coal ash pollution",11
"498","toxic heavy metals",11
"499","a bad idea",10
"500","a great time",10
"501","a stormwater pipe",10
"502","a structure fire",10
"503","a swollen river",10
"504","a tennessee river",10
"505","a virtual tour",10
"506","all the coal ash",10
"507","all your bridges",10
"508","an estimated 54000 acres",10
"509","an unlined pit",10
"510","ash little river road firefighters",10
"511","ash spill residents",10
"512","bad smell health hazards",10
"513","broken pipe",10
"514","coal ash spew",10
"515","comfortable short sleeve pique sport shirt ash xxlarge",10
"516","court victory signals",10
"517","dan river coal ash breakingnews",10
"518","dan river coal ash cleanup",10
"519","dan river coal ash spill regulators",10
"520","dan river coalash pollution angers",10
"521","duke energy halves",10
"522","duke energy playing games",10
"523","every east coast river",10
"524","firetide wireless infrastructure mesh video",10
"525","its a river",10
"526","little river rd nw ash nc usa call",10
"527","mental cutting segment",10
"528","my  vine",10
"529","nc river duke energy",10
"530","north carolina river coal ash photo",10
"531","northern new south wales",10
"532","postflorence water contamination",10
"533","second constituency waynad",10
"534","south kashi temple",10
"535","swimmers river advocates",10
"536","the coal ash pond",10
"537","the dan river coal ash spill video",10
"538","the elizabeth river",10
"539","the greatest worldfirst expeditions",10
"540","the massive leak",10
"541","the nile river",10
"542","the north carolina",10
"543","the obelisks deacon",10
"544","the raw story",10
"545","the saluda river",10
"546","the video footage",10
"547","the yadkin river",10
"548","toxic coal ash waste",10
"549","usa rogue river",10
"550","volcanic ash iceland | photography",10
"551","3rd largest coal ash spill",9
"552","50000 to 82000 tons",9
"553","a  playlist",9
"554","a broken stormwater pipe",9
"555","a coal ash pit",9
"556","a coal byproduct",9
"557","a duke energy plant",9
"558","a hindu majority place rajiv gandhis ash",9
"559","a new leak",9
"560","an estimated hundreds of thousands",9
"561","as much as 35 million gallons",9
"562","ash river minn",9
"563","ash river mn",9
"564","ash river trail",9
"565","chinas yangtze river",9
"566","coal ash landfills",9
"567","coal ash spill environmentalists",9
"568","comfortable short sleeve pique sport shirt ash",9
"569","controversial coal ash settlement",9
"570","convention  bridge",9
"571","dan river ash cleanup",9
"572","dan river coal ash spill duke energy",9
"573","dan river",9
"574","devonport incinerator ash",9
"575","different arsenic levels",9
"576","first coal ash",9
"577","french broad river",9
"578","fully lined coal ash landfills",9
"579","haz mat team",9
"580","illegal coal ash pollution",9
"581","johnsonreuters  north carolina",9
"582","nc ap  federal environmental officials",9
"583","nc coal ash dump duke energy plugs",9
"584","nc river first coal ash",9
"585","north carolina river",9
"586","ohio river herrington lake",9
"587","over 50000 tons",9
"588","river coal ash raleigh",9
"589","rt  river",9
"590","s dan river",9
"591","the   scheme",9
"592","the ash cloud",9
"593","the clean water act",9
"594","the coal industry",9
"595","the cowlitz river",9
"596","the dan river ash spill",9
"597","the fiveyear anniversary",9
"598","the fly ash",9
"599","the hazardous ash",9
"600","the last black ash weaver",9
"601","the news advance",9
"602","the river ash albury tributary",9
"603","the trump admin",9
"604","the two states",9
"605","the waterkeeper alliance",9
"606","the yarra river",9
"607","these upper watersheds",9
"608","your song bicycle race",9
"609","your song killer",9
"610","10feetxkjdragon ash river live rock",8
"611","3 2014 prnewswire  duke energy",8
"612","32 olympicsize pools",8
"613","a coal ash landfill",8
"614","a daily basis",8
"615","a duke energy coal ash pit",8
"616","a good day",8
"617","a great day",8
"618","a long time",8
"619","a major coal ash spill",8
"620","a power station",8
"621","a small flat jar",8
"622","all coal ash",8
"623","all that coal ash",8
"624","an unknown amount",8
"625","ash flood issue",8
"626","ash river visitor center",8
"627","beautiful clean coal",8
"628","breached coal ash",8
"629","breaking apnewsbreak duke energy",8
"630","buddys junk removal services",8
"631","cnn spill spews tons",8
"632","coal ash blankets bottom",8
"633","coal ash disposal",8
"634","coal ash lawsuit",8
"635","coal ash spill dan",8
"636","coal fired plants",8
"637","coronation street loan shark",8
"638","dan river coal ash leak",8
"639","dan river downstream",8
"640","duke energy apologizes",8
"641","feb 8 reuters  workers",8
"642","gfii bioethanol plant",8
"643","hudson river cafe",8
"644","landmark series plastic stone panel ashtrash receptacles",8
"645","mass fish deaths",8
"646","nc duke energy",8
"647","north carolina coal ash leak  link",8
"648","north carolina dan river",8
"649","north carolina power plant leaks",8
"650","north carolina river north carolina",8
"651","river  link",8
"652","river north carolina",8
"653","river rock panels",8
"654","same ticking time bomb |",8
"655","spilled coal ash",8
"656","the ash heap",8
"657","the ash spill",8
"658","the biggest us utility company",8
"659","the black warrior river",8
"660","the breeze iphone cover collection  pearl river grey",8
"661","the columbia river gorge",8
"662","the detroit river",8
"663","the finish line",8
"664","the hermosa creek watershed",8
"665","the holy river ganga",8
"666","the hunter river",8
"667","the lv sutton power station",8
"668","the only national scenic river",8
"669","the phrase coal ash",8
"670","the river ash embankment",8
"671","the river bed",8
"672","the river nile",8
"673","the river square ash stew hedd complex numbers reon",8
"674","the river valley",8
"675","the same risk",8
"676","the storm florence",8
"677","the tennessee valley authority",8
"678","the whole world",8
"679","top story florences",8
"680","wholesale cheap dress  rivers",8
"681","wilmington power plant",8
"682","x dagon ash river",8
"683","14 coal ash",7
"684","600 to 730 pm",7
"685","82k ton coal ash spill",7
"686","a coal ash",7
"687","a criminal investigation",7
"688","a different river",7
"689","a flowing river",7
"690","a great winged snake",7
"691","a handrail vehicle access",7
"692","a hole discov",7
"693","a nightmare scenario",7
"694","a river lol",7
"695","a second coal ash leak",7
"696","alaskas lake clark",7
"697","an abandoned power plant",7
"698","an environmental group",7
"699","ap  federal environmental officials",7
"700","ash basin release",7
"701","ash cane canoe chair |",7
"702","ash lee jefferson",7
"703","ash river minnesota",7
"704","ash river nova plant",7
"705","ash river outfall",7
"706","ash wednesday services",7
"707","australian broadcasting corporation",7
"708","catawba river plans",7
"709","cinerascens  alligator river nwrwildlife drive",7
"710","clean coal ash",7
"711","coal ash basins",7
"712","coal ash expert",7
"713","coal ash particles",7
"714","coal ash plan",7
"715","coal ash sludge",7
"716","coal ash spill duke energy",7
"717","coal ash toxins epa",7
"718","coalfired power plants",7
"719","cumberland river private drinking wells",7
"720","dan river cleanup job donewith",7
"721","dan river coal ash regulation",7
"722","dan river core sandles",7
"723","dan river spill greenville",7
"724","dan river warnings",7
"725","dangerous coal ash pollution",7
"726","duke energy coal ash spill | freakoutnation",7
"727","duke energy pumping",7
"728","duke energy regulators",7
"729","eden north carolina",7
"730","eden spill site",7
"731","elizabeth river arsenic",7
"732","emory river area",7
"733","exclusive duke energy ongoing coal ash spill",7
"734","federal grand jury",7
"735","flood warning river cynon",7
"736","flycatcher myiarchus cinerascens  alligator river",7
"737","geelongs barwon river",7
"738","hurricane florence flooding",7
"739","its toxic coal ash",7
"740","just 30 seconds",7
"741","kabetogama ash river gear",7
"742","middle fork river",7
"743","more than a half century",7
"744","mount merapi erupts",7
"745","murky and obscure waters",7
"746","my best friends",7
"747","natural river processes",7
"748","nc editorial dan river disaster",7
"749","nc river raleigh",7
"750","ncs dan river ash basin",7
"751","ncs dan river bank",7
"752","new article duke energy",7
"753","new post 82000 tons",7
"754","new retaining wall",7
"755","north carolina coal ash leak",7
"756","nsw kill authorities",7
"757","ocean sciences article",7
"758","ongoing  ash spill",7
"759","organic baby clothes wholesale  rivers",7
"760","report duke energy",7
"761","river  dragon ash",7
"762","river | natural disasters",7
"763","river coal ash epa reaches",7
"764","river coal ash wastewater watchdogs",7
"765","river watch sierra club",7
"766","sable trim rubber",7
"767","salt river materials group",7
"768","sant shri asaram",7
"769","savannah river site",7
"770","star childrens hospices",7
"771","study dan river water",7
"772","the bone ash",7
"773","the broad river",7
"774","the connecticut river",7
"775","the dan river turning cle",7
"776","the dan river turning water",7
"777","the dead great keeper",7
"778","the first sign",7
"779","the grand river",7
"780","the greenskin breathers killer",7
"781","the hooghly river",7
"782","the illinois river",7
"783","the jordan river",7
"784","the local river",7
"785","the mortis river guardian",7
"786","the nc department",7
"787","the river ash pack",7
"788","the river banks",7
"789","the river bottom",7
"790","the river city",7
"791","the river side",7
"792","the river systems",7
"793","the river taff",7
"794","the river water",7
"795","the same river",7
"796","the washington post",7
"797","the water supply",7
"798","the wateree river",7
"799","the willamette river",7
"800","these rocks sister mother",7
"801","these two love birds",7
"802","toxic  waste",7
"803","tvas coal ash",7
"804","vaishakh shukla saptami",7
"805","west bengal fly ash",7
"806","wholesale  discount rivers",7
"807","wilmington coal ash",7
"808","$66 million state fine",6
"809","2nd coal ash dump leak",6
"810","4 2013 ameren coal ash ponds",6
"811","53 olympic pools",6
"812","58 120 pound 34c",6
"813","81525 pm client brett queen mary camera river ash bridge",6
"814","a $68 million fine",6
"815","a 1100acre reservoir",6
"816","a better place",6
"817","a capped facility",6
"818","a chilean river",6
"819","a closed power plant",6
"820","a coalfired power plant",6
"821","a controlled burn",6
"822","a fuckin river",6
"823","a good time",6
"824","a holding pond",6
"825","a large reservoir",6
"826","a local river",6
"827","a nearby coal ash dump",6
"828","a new river worry",6
"829","a public hearing",6
"830","a retired coal plant",6
"831","a retired power plant",6
"832","a river bank",6
"833","a toxic stew",6
"834","all the fish",6
"835","an adjoining lake",6
"836","an energic fit tighhhttt body",6
"837","an estimated 50000 to 82000 tons",6
"838","an estimated 82000 tons",6
"839","an instant disaster reflections",6
"840","arsenic boron lead",6
"841","arsenic laced coal ash",6
"842","ash river lab",6
"843","ashs character design",6
"844","at least 100 kilometres",6
"845","at least 50000 tons",6
"846","bbc news  adventurer ash dykes",6
"847","befoul colorado beer fort",6
"848","cape cars river dive",6
"849","charlottebased duke energy",6
"850","client brett queen",6
"851","closed coal plant",6
"852","cnbc duke energy",6
"853","coal ash bill",6
"854","coal ash constituents",6
"855","coal ash flooding",6
"856","coal ash pollutants",6
"857","coal ash pond cleanup",6
"858","coal ash slurry",6
"859","coal ash spill dan river",6
"860","coal ash spill targets",6
"861","coal ash toxins",6
"862","coal massive ash spill",6
"863","coal power plants",6
"864","dan river area",6
"865","dan river bizjournals",6
"866","dan river coal ash pond",6
"867","dan river coal ash spill |",6
"868","dan river complete coverage",6
"869","dan river disaster",6
"870","dan river runs",6
"871","dan river site",6
"872","dan river spill | nationofchange",6
"873","dan river spill coal ash",6
"874","dan river supporters",6
"875","dominion coal ash permit",6
"876","duk duke energy",6
"877","duke energy po",6
"878","duke energy twirls moustache",6
"879","duke energys dan river plant",6
"880","duke plant coal ash",6
"881","dukes dan river plant",6
"882","eastern north carolina",6
"883","eden nc ap  duke e",6
"884","energy llc  green river",6
"885","environmentalists coal ash layers",6
"886","exuding pure style",6
"887","fed il epa",6
"888","federal environmental officials",6
"889","fish birds andhibians",6
"890","florence floodwaters breach dam",6
"891","flouted coal ash regulations",6
"892","highly toxic coal ash",6
"893","its a steady stream",6
"894","its fly ash r",6
"895","its raining ash",6
"896","kentuckys green river",6
"897","lv sutton plant",6
"898","massive  spill",6
"899","mens snake river convertible pant ash",6
"900","merrell river glove water shoe",6
"901","natural motion merrel",6
"902","nc dan river",6
"903","nc policy watch",6
"904","nc river pledges",6
"905","new coal ash deposit",6
"906","new coal ash leaks",6
"907","new hanover county",6
"908","no coal ash",6
"909","noise ordinance proposal",6
"910","nys hudson river",6
"911","other heavy metals",6
"912","other storage ponds",6
"913","possibility coal ash",6
"914","possible coal ash spill",6
"915","red river rivalry top stories",6
"916","reported ash leak",6
"917","river glove mary jane waterproof vibram ash aqua",6
"918","river island ash",6
"919","river phoenixs death",6
"920","slow black underground river mix",6
"921","spews ash plumes",6
"922","state standards officials",6
"923","staunton river state park",6
"924","tennessee valley authority",6
"925","that shape river systems",6
"926","the  legal fight",6
"927","the amazon river",6
"928","the ash tray",6
"929","the bow river",6
"930","the clinch river",6
"931","the dan river bizjournals",6
"932","the dan river coal ash disaster",6
"933","the far detector",6
"934","the feb 2 spill",6
"935","the federal north carolina",6
"936","the fore river",6
"937","the grand canyon",6
"938","the gray ash",6
"939","the holy river",6
"940","the last time",6
"941","the lv sutton plant",6
"942","the missouri river flood plain",6
"943","the mountain ash",6
"944","the murray river",6
"945","the nsw midnorth coast",6
"946","the ottawa river",6
"947","the petition site",6
"948","the possum point power station",6
"949","the recent coal ash spill",6
"950","the red river rivalry game",6
"951","the river club",6
"952","the same thing",6
"953","the san joaquin river",6
"954","the savannah river",6
"955","the spilled coal ash",6
"956","the state sites",6
"957","the volcanic ash",6
"958","the white river",6
"959","the whole river bottom",6
"960","their own data",6
"961","this coal ash",6
"962","this convertible pant adapts",6
"963","this horrific preventable catastrophe",6
"964","toxic ash poisons north carolina river",6
"965","toxic coal ash poisons north carolina river",6
"966","toxic coal slurry",6
"967","unemployment  retweet",6
"968","volcanic ash chokes",6
"969","wide lava river",6
"970","womens snake river",6
"971","$15m",5
"972","2000 cubic yards",5
"973","2014 dan river coal ash spill",5
"974","2014 duke energy",5
"975","3 coal ash",5
"976","3 of 5 stars",5
"977","31 2015 ameren",5
"978","33 property owners",5
"979","349ton crushed stone",5
"980","6 us hotels",5
"981","a 2014 coal ash spill duke university researchers",5
"982","a close look",5
"983","a coal plant",5
"984","a deeper look",5
"985","a few days",5
"986","a large river",5
"987","a little ash",5
"988","a live action",5
"989","a popular fishing",5
"990","a potential coal ash spill",5
"991","a public river",5
"992","a shallow river",5
"993","a video capture",5
"994","a water source",5
"995","about 12 million cubic yards",5
"996","about 82000 tons",5
"997","almost a week later this coal ash spill",5
"998","an ash cloud",5
"999","an icelandic river",5
"1000","an invasive tree killer",5
"1001","an old farmhouse",5
"1002","an unlined coal",5
"1003","another coal ash spill",5
"1004","another toxic spill",5
"1005","apalachicola river coal ash",5
"1006","arsenic lead mercury",5
"1007","artisan limited tamo ash",5
"1008","as much or more coal ash contamination",5
"1009","ash and river phoenix",5
"1010","ash black bill",5
"1011","ash lee jefferson school",5
"1012","ash lynx and river phoenix",5
"1013","ash lynx river phoenix",5
"1014","ash lynxs appearance",5
"1015","ash pond water",5
"1016","ash spill advisory",5
"1017","australian bushfire ash",5
"1018","bar 645 bronx river rd",5
"1019","beautiful clean coal ash",5
"1020","between 50000 to 82000 tons",5
"1021","broad river rd",5
"1022","business services | coal ash lawsuit",5
"1023","canoe guide brian williams",5
"1024","carlton texas qb david ash",5
"1025","central received bribe money",5
"1026","charlotte observer",5
"1027","cheap  best deal",5
"1028","chemical factories landfills",5
"1029","clean water act",5
"1030","coal ash effects",5
"1031","coal ash pipes",5
"1032","coal ash regulation",5
"1033","coal ash spill canoe guide brian williams",5
"1034","critically polluted  angul",5
"1035","dam breach",5
"1036","dan river",5
"1037","dan river community",5
"1038","dan river healing",5
"1039","dan river north carolina",5
"1040","dan river piles",5
"1041","dan river spill site",5
"1042","dan river testing methods",5
"1043","danville virginias water intake",5
"1044","dominion river group",5
