"","text","n"
"216","his incredible rescue",43
"217","indiana jonesstyle river crossing",43
"218","my justin timberlake shit",43
"219","the fraser river",43
"220","a terrible sense",42
"221","coal miner peabody energy",42
"222","dead river rough cut",42
"223","river road asset management llc",42
"224","the river cut",42
"225","the st lawrence river",42
"226","dress fast postage",41
"227","the cord subscribe",41
"228","the school run",41
"229","10 percent study",40
"230","a himalayan mountainside",40
"231","more meddle atom heart mother",40
"232","the green river",40
"233","a lava river",39
"234","a river lol",39
"235","the tax cut",39
"236","the yangtze river",39
"237","a better view",38
"238","a long time",38
"239","a small river",38
"240","all the lower darlings fish",38
"241","the army corps",38
"242","the nearest river",38
"243","the only way",38
"244","the river bed elevation",38
"245","the river flow",38
"246","the last river",38
"247","tragically short river phoenixs final screen moments",38
"248","12 navy lace",37
"249","a 5 yr girl",37
"250","a 5yr girl",37
"251","canyon river blues",37
"252","river cut rate liquor",37
"253","river road asset management",37
"254","rt  love",37
"255","a human chain",36
"256","american river bankshares",36
"257","fall river massachusetts",36
"258","hood river capital management",36
"259","the same thing",36
"260","1coal miner peabody energy",35
"261","a good idea",35
"262","a little cut",35
"263","cut back operations",35
"264","dramatic moment residents",35
"265","money cree indian proverb",35
"266","one tree hills river court",35
"267","the murray river",35
"268","the new river",35
"269","the pahang river",35
"270","blackfeet oil spill",34
"271","the only thing",34
"272","americas largest river swand",33
"273","freshly cut grass",33
"274","james river group holdings",33
"275","rape violence",33
"276","river nile cnn",33
"277","the dequindre cut",33
"278","the ottawa river",33
"279","the powder river basin",33
"280","the rio grande",33
"281","a flowing river",32
"282","a hair cut",32
"283","a wise man",32
"284","an obstacle middlemas",32
"285","bayou bridge pipeline ok",32
"286","biggest budget cut",32
"287","camera selling dog",32
"288","deep river snacks",32
"289","my river money wth sopa",32
"290","never one night stand shell",32
"291","the fucking river",32
"292","the main river",32
"293","the st johns river",32
"294","the white man",32
"295","your self bitch",32
"296","a river bank",31
"297","blackfeet reservation significant volume",31
"298","boot cut jeans",31
"299","fargo north dakota reuters",31
"300","hanford river area cleanup",31
"301","his nose swims",31
"302","indian river county",31
"303","the east side",31
"304","the last time",31
"305","the local river",31
"306","the prostitution houseshantel",31
"307","the river avon",31
"308","the river ganges",31
"309","the united states",31
"310","the white river",31
"311","5mm diamond cut rope chain",30
"312","a delicate balance",30
"313","a small cut",30
"314","charles river laboratories",30
"315","chinese street vendors",30
"316","finely glowing 14k yellow gold",30
"317","russian river flooding",30
"318","the grand river",30
"319","the whole thing",30
"320","the whole world",30
"321","water quality credits",30
"322","$200 brand new rock revival mens",29
"323","a river cut",29
"324","a thousand people",29
"325","cutthe last fish",29
"326","grand river hospital",29
"327","jeans tj9968j201 river",29
"328","perus amazon river",29
"329","river school nutrition employees",29
"330","the cuyahoga river",29
"331","the river lol",29
"332","the tennessee river",29
"333","the younger line",29
"334","a damn river",28
"335","a fuckin river",28
"336","canoe cut outs paddles",28
"337","last freeflowing river",28
"338","oil pipeline breaks",28
"339","our classic diamond cut rope chain",28
"340","river city girls",28
"341","river water supply",28
"342","san pedro river",28
"343","shannon river fund management",28
"344","taiwan river crash",28
"345","that fresh cut",28
"346","the arkansas river",28
"347","the charles river",28
"348","the han river",28
"349","the last rivers",28
"350","the river severn",28
"351","the us department",28
"352","wood river refinery",28
"353","a major river",27
"354","d last tree",27
"355","east river state park",27
"356","malaysia river disaster threat",27
"357","the bow river",27
"358","the frozen river",27
"359","the great river",27
"360","the last cont",27
"361","the mango orchards",27
"362","the river front",27
"363","the twitter media policy",27
"364","tiny alaska village",27
"365","unconditional love",27
"366","a body bag",26
"367","a nearby river",26
"368","argentine grains ships",26
"369","great river organic millingoatmeal steel cut oatsorganic22 ouncespack",26
"370","his fucking body float",26
"371","longterm  pain",26
"372","missing eagles satellite tag",26
"373","my own head",26
"374","river island jeans",26
"375","river rock revenues",26
"376","short term gain",26
"377","shower heads river rock shower",26
"378","so many people",26
"379","surface sawn cut",26
"380","the canadian river",26
"381","the cause russian river",26
"382","the gomti river",26
"383","the indus river",26
"384","the mekong river",26
"385","the river salon",26
"386","the west side",26
"387","trump golf course",26
"388","12coppings  13louver blocks",25
"389","4 million visitors",25
"390","a flooded river",25
"391","a fresh cut session",25
"392","a new river",25
"393","a river satellite pictures",25
"394","a sheep dog",25
"395","mad river investors",25
"396","river avenue blues",25
"397","river herald news",25
"398","river island cut offs jeans shorts",25
"399","river island vintage",25
"400","the cable cord",25
"401","the los angeles river",25
"402","the ms river",25
"403","the rideau river",25
"404","the river scene",25
"405","the wall piper",25
"406","the yosemite valley",25
"407","the zamra river",25
"408","two 14yearold afghan boys",25
"409","victory contents drama production ig update",25
"410","21 year old turkish college girl",24
"411","a polluted river",24
"412","a river view",24
"413","ancient giant river",24
"414","cross river rail",24
"415","first steel cut",24
"416","half nipigon mayor",24
"417","its energy costs",24
"418","river pollution market",24
"419","river woman public law",24
"420","the anacostia river",24
"421","the baby girl",24
"422","the earth zechariah",24
"423","the environment agency",24
"424","the local shop",24
"425","the rio grand river",24
"426","the wrong side",24
"427","this tiny alaska village",24
"428","zion national park utah usa",24
"429","a big cut",23
"430","a cut scene",23
"431","a great time",23
"432","a river cash splash",23
"433","an open cut",23
"434","avalanchedammed river cut offs road",23
"435","capsized chinese cruise ship",23
"436","charles river laboratories intl",23
"437","hanford columbia river area work",23
"438","highest rail bridge",23
"439","his right hind leg",23
"440","indian river lagoon",23
"441","money alanis obomsawin filmmaker",23
"442","more than 20 trees",23
"443","natural stone  volcanic tuff",23
"444","no reporter narration",23
"445","ol man river cut",23
"446","river cruise lines",23
"447","river george washington",23
"448","the bloody river",23
"449","the last  river",23
"450","the last bird",23
"451","the main road",23
"452","the most violent border clash",23
"453","the nearby river",23
"454","the niagara river",23
"455","the north side",23
"456","the river jordan",23
"457","the river pdf",23
"458","the small city",23
"459","the state government",23
"460","the last fish",23
"461","$230 million cut",22
"462","4  morons",22
"463","4 men incl stepfather",22
"464","a bowl cut",22
"465","a few days",22
"466","a good day",22
"467","a good time",22
"468","a great day",22
"469","a huge cut",22
"470","a powerful yen",22
"471","a river bitch",22
"472","an incredible recovery",22
"473","energys richland operations office",22
"474","eritrean and ethiopian troops",22
"475","its $45 billion hydroelectric dam",22
"476","life vest kiosks",22
"477","microsoft tech support phone scammer",22
"478","my  shop",22
"479","river sideall slit nd cutshe",22
"480","the american people",22
"481","the budget request",22
"482","the connecticut river",22
"483","the kern rivers",22
"484","the mahakali river",22
"485","the only road",22
"486","the outside world",22
"487","the river trent",22
"488","the salt river",22
"489","the tiber river",22
"490","the west bank",22
"491","the yellowstone river",22
"492","your breath blood",22
"493","bnwt river island size",21
"494","century prompts feds",21
"495","china river cruise capsizing jianli china",21
"496","loose cut jeans",21
"497","money canadian cree alanis",21
"498","ol man river",21
"499","so much fun",21
"500","the day view",21
"501","the first place",21
"502","the kneedepth waters",21
"503","the river path",21
"504","the rock river",21
"505","the susquehanna river",21
"506","the tigris river",21
"507","the turkish government",21
"508","the water level",21
"509","tw  rape  violence",21
"510","video sheep dog",21
"511","57yr ghg cut",20
"512","8 asstorted nyc cut out token lot subway treasure island bridge del river",20
"513","a closer look",20
"514","a dogs leg",20
"515","a grand canyon",20
"516","a long story",20
"517","a million pieces",20
"518","chinese yangtze cruise ship rescuers",20
"519","kettle cooked potato chips",20
"520","little river band",20
"521","memorial cut river bridge",20
"522","more rail river freight",20
"523","my leg shaving",20
"524","my wolf pups",20
"525","nipigon river bridge",20
"526","south iceland photo",20
"527","steel cut oats",20
"528","tana river county",20
"529","the border wall",20
"530","the colorado plateau",20
"531","the damn river",20
"532","the fox river",20
"533","the humbling river",20
"534","the river seine",20
"535","14 pink lace",19
"536","25 ports chamber",19
"537","a big river",19
"538","a little river",19
"539","a mustard seed",19
"540","a rough cut punt",19
"541","clerks  toms river",19
"542","eia 2020 draft",19
"543","its water supplies",19
"544","london tube map",19
"545","mississippi river drafts",19
"546","new river island filigree",19
"547","nwt river island plisse",19
"548","river island denim",19
"549","salt river project",19
"550","shocker heavily pregnant mother",19
"551","the best way",19
"552","the detroit river walk",19
"553","the gokase river",19
"554","the main agenda",19
"555","the merrimack river",19
"556","the middle class",19
"557","the river fore",19
"558","the river trail",19
"559","the rushing snake river cut americas",19
"560","the trinity river",19
"561","their past struggles",19
"562","their water supply",19
"563","trump national golf club",19
"564","31 reuters  peabody energy corp",18
"565","a new bridge",18
"566","a new channel",18
"567","americas cup races",18
"568","central ohio high school",18
"569","great looking legs",18
"570","his body parts",18
"571","indian river lagoon water",18
"572","just a cut",18
"573","landlocked entire town",18
"574","my own private idaho",18
"575","new east riverfront plan",18
"576","river test abstraction",18
"577","river thames scheme environment agency",18
"578","russian river releases",18
"579","san jacinto river",18
"580","sole scuba dive diving boot river booties",18
"581","the border market",18
"582","the cumbrian floods",18
"583","the dalyan rivers",18
"584","the elbe river",18
"585","the last fish deadwe",18
"586","the river house",18
"587","the song swanee river moon",18
"588","the thames river",18
"589","the trump national golf club",18
"590","the upsidedown hull",18
"591","those fruit trees",18
"592","worst colorado river drought",18
"593","| star bene",17
"594","1950s style dress size",17
"595","35mm akona lowcut",17
"596","a brilliant young talent",17
"597","a christmas tree",17
"598","a clear cut",17
"599","a dumb man",17
"600","a medieval wall",17
"601","a mighty river",17
"602","a new cut",17
"603","a red river",17
"604","a river bed",17
"605","a small town",17
"606","a wall mexico",17
"607","a wide meander",17
"608","an obstacle~ crystal middlemas",17
"609","chief seattle",17
"610","colorado river drought",17
"611","cree indian prophesy",17
"612","daintree river flooding",17
"613","dead grizzly bear",17
"614","deluge breaks peak record",17
"615","eminem  river eminem",17
"616","even dumber followers",17
"617","full length cut",17
"618","hot dry conditions",17
"619","memorial day travelers",17
"620","muddy river water",17
"621","my secret friend",17
"622","powell river residents",17
"623","rarely a box",17
"624","reduced murray funds",17
"625","river road womens race leather motorcycle jacket",17
"626","river wealth advisors",17
"627","st lucie river",17
"628","still late afternoon park",17
"629","the athabasca river",17
"630","the bronx river",17
"631","the bruce highway",17
"632","the epic deluge",17
"633","the federal government",17
"634","the polluted flint river",17
"635","the race jacket",17
"636","the red rock canyons",17
"637","the red tape",17
"638","the river aire",17
"639","the rivers body count",17
"640","the superlative club",17
"641","the war horse",17
"642","the weathered façades",17
"643","the river",17
"644","$crl price target",16
"645","a flat cut punt",16
"646","a meandering river",16
"647","a new hair",16
"648","a rough cut",16
"649","a wild animal",16
"650","all my hair",16
"651","christmas delivery dec 18th",16
"652","cut | video",16
"653","cut rates houston",16
"654","distressed boot",16
"655","elk river soap company",16
"656","fake microsoft tech support scammer",16
"657","girls canyon river blues boot",16
"658","its a river",16
"659","mens river island",16
"660","money cree proverb",16
"661","one night stand shell",16
"662","open cut mine",16
"663","pretty rock shop",16
"664","red river cereal",16
"665","river island eric low rise boot cut jeans",16
"666","river road creations hopper leg cutter",16
"667","shahpurkandi dam centre",16
"668","stunning river island sz",16
"669","the angry river",16
"670","the cut bank",16
"671","the division bell",16
"672","the drive stars",16
"673","the golf course",16
"674","the grand opening",16
"675","the great lakes",16
"676","the illinois river",16
"677","the river don",16
"678","the river market",16
"679","the rope swing",16
"680","the sacramento river",16
"681","the ten most polluted cities",16
"682","the upper peninsula",16
"683","the us government",16
"684","us2 cut river bridge",16
"685","west bank power",16
"686","a buzz cut",15
"687","a deadly virus",15
"688","a freaking river",15
"689","a great job",15
"690","a main tributary",15
"691","a new book",15
"692","a river rock",15
"693","a sc hindu",15
"694","a sharp rock",15
"695","a straight line",15
"696","a river",15
"697","an old man",15
"698","angry driver tails governor chris christies",15
"699","ap  rescuers",15
"700","clackamas river water",15
"701","colorado river study",15
"702","da last tree",15
"703","eric burdon  river",15
"704","his kiiiers name",15
"705","hudson east river tunnels",15
"706","its a green hollow",15
"707","its first bow",15
"708","its intended target",15
"709","its water supply",15
"710","kenbetwa river link project",15
"711","lovely river island black",15
"712","my baby cum",15
"713","my best friend",15
"714","my divided soul",15
"715","my own hair",15
"716","no short cut",15
"717","response river rock",15
"718","river city ransom",15
"719","river island mini kids black faux suede denim cut leggings",15
"720","river stone earrings",15
"721","shrewsbury river severn hydroelectric scheme",15
"722","side body con stretchy dress size",15
"723","texas rice industry star",15
"724","the american river",15
"725","the co river",15
"726","the coast guard",15
"727","the defence expo",15
"728","the delaware river mayor nutter",15
"729","the first half",15
"730","the green river killer",15
"731","the harlem river",15
"732","the last tree",15
"733","the little river",15
"734","the malir river",15
"735","the next few days",15
"736","the rhine river",15
"737","the river mouth",15
"738","the river road",15
"739","the river tees",15
"740","the river wye",15
"741","the rock cut",15
"742","the sabine river",15
"743","the salmon river",15
"744","the second cataract",15
"745","the war aims",15
"746","the washington redskins",15
"747","the water flow",15
"748","tpc river highlands",15
"749","wildlife major study",15
"750","$500m bill",14
"751","46 lakhs trees",14
"752","a major part",14
"753","a mystic aura",14
"754","a new dam",14
"755","a plastic bag",14
"756","a solid rock cliff",14
"757","a substantial cut",14
"758","a trash bag",14
"759","all the river",14
"760","bank river montana video",14
"761","confetti set canoe cut outs",14
"762","crystal river cruises",14
"763","experimental river power",14
"764","hajjaj bin yousuf",14
"765","his former lawyer rudy giuliani",14
"766","his most devoted minions",14
"767","his throat cut",14
"768","hood river capital management llc",14
"769","its newest location bull",14
"770","mcarthur river mine",14
"771","mississippi river basin pollution",14
"772","moon river traders",14
"773","my dead body",14
"774","my wrinkly old dick",14
"775","often a raven",14
"776","one new river valley restaurant",14
"777","over thousand rock cut shivalingas",14
"778","pakistan | india news",14
"779","pence barr giuliani",14
"780","real photo postcard rppc",14
"781","river city brewing co",14
"782","some unique menu options",14
"783","stony island detroit river",14
"784","the canal and river trust",14
"785","the ct river",14
"786","the cut scene",14
"787","the dead sea",14
"788","the first thing",14
"789","the former president",14
"790","the grand river conservation authority",14
"791","the kangra valley beas river",14
"792","the latest addition",14
"793","the only reason",14
"794","the open cut",14
"795","the passaic river",14
"796","the river city",14
"797","the river derwent",14
"798","the river lmao",14
"799","the shorter path",14
"800","the south side",14
"801","the southern street",14
"802","the tpc river",14
"803","the volga river",14
"804","the zambezi river",14
"805","this budget cut",14
"806","toms river schools",14
"807","ummagumma dark side",14
"808","water scant results",14
"809","wine club customers",14
"810","12 black lace",13
"811","2 new dequindre cutstyle pathways",13
"812","50 the race jacket",13
"813","51 moon river studios",13
"814","a bad cut",13
"815","a few weeks",13
"816","a narrow chasm",13
"817","a river side",13
"818","a river valley",13
"819","a team trading currencies",13
"820","all the way",13
"821","baffinland cuts contracts",13
"822","current bishop cut disappointment",13
"823","final cut highlights",13
"824","fresh cut fries",13
"825","georgia movie studio development",13
"826","her body parts",13
"827","his golf course",13
"828","his own firewood",13
"829","hudson river tunnel",13
"830","its a cut",13
"831","mammoth cement crew",13
"832","mississippi river shippers",13
"833","more than 130 trees",13
"834","most depicting animal cruelty",13
"835","my favorite part",13
"836","no dam canal",13
"837","one more time",13
"838","paraguay grains ships",13
"839","photo river island",13
"840","photo river island black",13
"841","rd river oaks",13
"842","regular delaware river commuters",13
"843","rio grande river",13
"844","rising san jacinto river",13
"845","river battle victory celebration",13
"846","river island size",13
"847","river market shop",13
"848","river road womens",13
"849","rock cut hindu temple",13
"850","russian river valley",13
"851","sabine river flooding",13
"852","sheriffs office rescues hikers",13
"853","sterling silver trillion cut umba river garnet bracelet",13
"854","the 2nd half",13
"855","the alabama river",13
"856","the asking price",13
"857","the beebs river hoodoo",13
"858","the budget deficit",13
"859","the butterfly center",13
"860","the chattahoochee river",13
"861","the clarence river",13
"862","the colorado river basin",13
"863","the colorado river system",13
"864","the cumberland river",13
"865","the cut line",13
"866","the cut lol",13
"867","the death toll",13
"868","the dirty river boys",13
"869","the elk river",13
"870","the kizil thousandbuddha caves",13
"871","the last 24 hours",13
"872","the last ice age",13
"873","the murraydarling river system",13
"874","the muzat river",13
"875","the northern bank",13
"876","the post office",13
"877","the rain area",13
"878","the red river rivalry",13
"879","the river bottom",13
"880","the river clyde",13
"881","the river dart",13
"882","the river end",13
"883","the river final cut",13
"884","the river line",13
"885","the river rats",13
"886","the river stour",13
"887","the sacramentosan joaquin river delta",13
"888","the savannah river",13
"889","the second half",13
"890","the third century",13
"891","the travel time",13
"892","the trump administration",13
"893","the us army corps",13
"894","the whole river",13
"895","the willamette river",13
"896","these bad boys",13
"897","toxic river water",13
"898","two luxury river yachts",13
"899","two river bancorp",13
"900","underground railroad stories",13
"901","vid  130320 han river tour night | suho",13
"902","yet a part",13
"903","young candbell river family",13
"904","10 black lace",12
"905","10 orange lace",12
"906","12 cream lace",12
"907","14 350 x 250 cured concrete blade",12
"908","18 450 x 187 cured concrete blade",12
"909","32x32 lucky brand guess premium x2 river island",12
"910","48 the race jacket",12
"911","8th century complex",12
"912","a 5 yo",12
"913","a beaver castor canadensis",12
"914","a bluff bank",12
"915","a cut bank",12
"916","a dead body",12
"917","a devastating landslide",12
"918","a different cloth",12
"919","a freestanding body",12
"920","a freezing river",12
"921","a little boy",12
"922","a muddy river",12
"923","a nice day",12
"924","a river stone",12
"925","a rope swing",12
"926","a ushaped lake",12
"927","all the people",12
"928","almost always a raven",12
"929","an adult male",12
"930","an environmental group",12
"931","an obstacle love",12
"932","bluray or mystic river bluray",12
"933","boat race spectators",12
"934","canal and river trust",12
"935","canoe cut outs",12
"936","clearance free ship",12
"937","cut copy jónsi river boy",12
"938","dalyan river kaunos turkey",12
"939","edited health minister",12
"940","exclusivehistoric low river levels",12
"941","fox river mens",12
"942","his own food",12
"943","how many people",12
"944","how many trees",12
"945","its a shame",12
"946","its lowest level",12
"947","its not a massacre",12
"948","its own path",12
"949","longest river bridge",12
"950","michigan naubinway mi",12
"951","more than half",12
"952","my right foot",12
"953","my short cut",12
"954","new rivers cars",12
"955","normal tidal river stour area",12
"956","photo blackfashion cap river island",12
"957","post edited health minister",12
"958","river ave blues",12
"959","river bursts banks",12
"960","river island boot",12
"961","river island lovely ladies",12
"962","river island mocha sequin top",12
"963","river rye whiskey barrel",12
"964","russian military history",12
"965","sacramento river crime sacramentonews",12
"966","san franciscos river water supply",12
"967","st johns river",12
"968","the  international ice and snow sculpture festival beautiful lines",12
"969","the best cut",12
"970","the best waterfront restaurants",12
"971","the brazos river",12
"972","the brisbane river",12
"973","the city centre",12
"974","the civil war",12
"975","the cut trees",12
"976","the don river",12
"977","the entire river",12
"978","the first order",12
"979","the frozen  river",12
"980","the galaxys greatest hero",12
"981","the ganga river",12
"982","the heavy rains",12
"983","the key waterway",12
"984","the new bridge",12
"985","the old river",12
"986","the original cut",12
"987","the other slaves",12
"988","the platte river",12
"989","the right thing",12
"990","the river channel",12
"991","the river niger",12
"992","the river ouse",12
"993","the river patience",12
"994","the river system",12
"995","the river view",12
"996","the same way",12
"997","the satilla river system",12
"998","the seat belt",12
"999","the south bank",12
"1000","the swanee river",12
"1001","the third quarter",12
"1002","the traditional jean cut",12
"1003","the unqiue carvings",12
"1004","the white house",12
"1005","this bloody river",12
"1006","this fresh cut",12
"1007","u+0001f436>horrible  puppys foot",12
"1008","u+2764><u+2764><u+2764><u+2764>love",12
"1009","unprecedented cut",12
"1010","vladimir de thézier sculpture",12
"1011","womens coolmax",12
"1012","womens river island black denim boot",12
"1013","your bobbie mickens",12
"1014","1028 yangtze river music festival",11
"1015","13simba roofing tiles",11
"1016","30 762 x 187 cured concrete blade",11
"1017","3000 chemical barrels",11
"1018","a 600mile river channel",11
"1019","a big deal",11
"1020","a car door",11
"1021","a cardboard cut",11
"1022","a clear violation",11
"1023","a cold river",11
"1024","a coursing river",11
"1025","a crimson river",11
"1026","a dry river bed",11
"1027","a few hours",11
"1028","a golf course",11
"1029","a good cut",11
"1030","a great deal",11
"1031","a han river",11
"1032","a human being",11
"1033","a legend award",11
"1034","a mass rape",11
"1035","a nasty cut",11
"1036","a new nile river dam",11
"1037","a new study",11
"1038","a public official",11
"1039","a river boat",11
"1040","a river cruise",11
"1041","a rushing river",11
"1042","a small cabin",11
"1043","all its 1969 things",11
"1044","all my limbs",11
"1045","all parttime nutrition ser",11
"1046","all us support",11
"1047","an insensitive approach",11
"1048","caughtthe last river",11
"1049","copper river salmon",11
"1050","crocodile river mine",11
"1051","crystal middlemas",11
"1052","d last river",11
"1053","duong  cutcropedit logo",11
"1054","eau river breach",11
"1055","elephant man  pon de river  elephant man pon de river goto",11
"1056","epa funds program",11
"1057","free firewood white pine upper saddle river wood",11
"1058","frozen peas lettuce",11
"1059","gray padded jacket",11
"1060","her stepfather tag",11
"1061","himachal pradesh india",11
"1062","his former texas ranch",11
"1063","his mom matilda cuomo",11
"1064","his private part",11
"1065","low cut connie",11
"1066","mary river forecast",11
"1067","massive new dam",11
"1068","metropark 1025 river",11
"1069","my big toe",11
"1070","native american wisdom",11
"1071","new york city",11
"1072","new york citys harlem river bridge",11
"1073","no enter river",11
"1074","npr george washingtons ice cream recipe",11
"1075","ottawa river floods",11
"1076","partial myspace owner",11
"1077","president trump signs law authorizing reservoir",11
"1078","proud cut ponies",11
"1079","rarely a doll",11
"1080","rather the continent",11
"1081","rising river levels",11
"1082","river exploration inc",11
"1083","river island laser",11
"1084","river island lazer",11
"1085","river plate vibeslive jazz",11
"1086","river valley high school",11
"1087","rt job descriptionok",11
"1088","sac and junta supporters",11
"1089","sacramento river localnews",11
"1090","sahastradhara rd illegal encroachment",11
"1091","shantae riskys revenge",11
"1092","somali town river waters",11
"1093","study fertilizer bans",11
"1094","t boone pickens",11
"1095","the 1994 grammys",11
"1096","the american wests",11
"1097","the big river",11
"1098","the buffalo river",11
"1099","the cold dark",11
"1100","the darling river",11
"1101","the feather river",11
"1102","the first day",11
"1103","the firstever water cuts",11
"1104","the fresh cut",11
"1105","the greenpeace story",11
"1106","the krishna river",11
"1107","the last fishs",11
"1108","the london underground map",11
"1109","the long river",11
"1110","the lower colorado river authority",11
"1111","the main bridge",11
"1112","the main stem",11
"1113","the minnesota river",11
"1114","the new hudson river bridge",11
"1115","the new pope",11
"1116","the other hand",11
"1117","the parking lot",11
"1118","the river crossing",11
"1119","the river dance",11
"1120","the river yare",11
"1121","the san pedro river",11
"1122","the schuylkill river",11
"1123","the second span",11
"1124","the song way",11
"1125","the songhua river",11
"1126","the state water board",11
"1127","the theatrical cut",11
"1128","the west coast",11
"1129","the wisconsin river",11
"1130","the yellow river",11
"1131","their tax cut",11
"1132","top story trees",11
"1133","top water official",11
"1134","unknown possibly alanis",11
"1135","upper saddle river",11
"1136","will olympic rowing coverage",11
"1137","womens river road lo",11
"1138","wr river cracraft",11
"1139","$crl position",10
"1140","130year flood record",10
