"","text","n"
"423","a fantastic result",1
"424","a fantastic river walk",1
"425","a few brave souls",1
"426","a few butterflies",1
"427","a few hours  good temp",1
"428","a few mates",1
"429","a few quality fish",1
"430","a few tickets",1
"431","a fish ladder",1
"432","a fish survey",1
"433","a fisherman emm brook",1
"434","a fiveyearold boy",1
"435","a fixed crest weir",1
"436","a flexible approach",1
"437","a flood risk",1
"438","a flooded river loddon",1
"439","a fond farewell",1
"440","a forgotten high vantage point",1
"441","a free meal",1
"442","a frosty swim",1
"443","a full scale replica",1
"444","a fun activity",1
"445","a funny five minutes",1
"446","a georgian house",1
"447","a glorious morning",1
"448","a good flotation device",1
"449","a good habitat",1
"450","a good perch",1
"451","a good session",1
"452","a good spot",1
"453","a good week",1
"454","a good weekend",1
"455","a gorgeously empty river waveney",1
"456","a great christmas day",1
"457","a great community effort",1
"458","a great spot",1
"459","a guttered river loddon",1
"460","a healthy environment",1
"461","a healthy river",1
"462","a hidden suburban gem",1
"463","a high school teacher",1
"464","a horror film",1
"465","a hosepipe ban",1
"466","a housing estate",1
"467","a kayak launch",1
"468","a key part",1
"469","a kitchen surface cleaner",1
"470","a large amount",1
"471","a large pipe",1
"472","a late night session",1
"473","a late source",1
"474","a legacy effect",1
"475","a life raft",1
"476","a little area",1
"477","a little researching",1
"478","a little stream",1
"479","a local angler",1
"480","a local bit",1
"481","a local drainage issue",1
"482","a local nature reserve",1
"483","a loddon beer",1
"484","a loddon breweries",1
"485","a loddon chub",1
"486","a loddon river bank dumbarse cow",1
"487","a long time",1
"488","a lovely afternoon",1
"489","a lovely inch",1
"490","a lovely walk",1
"491","a lucky husband shell",1
"492","a magnificent show",1
"493","a mayfly hatch heaven",1
"494","a midsomer murders",1
"495","a mink kit",1
"496","a moderate flood level",1
"497","a modern and inviting space",1
"498","a more enjoyable walk",1
"499","a muchneeded drink",1
"500","a mystery plant",1
"501","a national rarity",1
"502","a native aborigin",1
"503","a natural flood plain",1
"504","a naturelike bypass channel",1
"505","a nearby lake",1
"506","a nearlydrone shot",1
"507","a new acquaintance",1
"508","a new backwater habitat",1
"509","a new fishway",1
"510","a new flood alert",1
"511","a new route",1
"512","a new venue",1
"513","a nice chub",1
"514","a nice surprise",1
"515","a no deal",1
"516","a non native species",1
"517","a now disused park",1
"518","a pedestrian bridge",1
"519","a perfect evening",1
"520","a perfect world",1
"521","a picturesque country gateway",1
"522","a picturesque location",1
"523","a potential blackwater event",1
"524","a potential new park",1
"525","a potential toxic blackwater event",1
"526","a proposed loddon river walk",1
"527","a pub snack",1
"528","a quick lunchtime dash",1
"529","a quick pic",1
"530","a quick sticky beak",1
"531","a rare photo",1
"532","a record high",1
"533","a record high prepare",1
"534","a recycled rubber tyre surface",1
"535","a river flooding",1
"536","a river floodplain",1
"537","a river loddon",1
"538","a river restoration",1
"539","a river walk",1
"540","a safe place",1
"541","a safe swimming spot",1
"542","a short break",1
"543","a short hiatusits",1
"544","a short service bef",1
"545","a significant decline",1
"546","a single session",1
"547","a small community",1
"548","a small cottage",1
"549","a small cottage lit",1
"550","a small flock",1
"551","a small red no phono reception",1
"552","a small wood",1
"553","a smaller and smaller space",1
"554","a special channel",1
"555","a special connection",1
"556","a special place",1
"557","a step change",1
"558","a step change improvement",1
"559","a strange country",1
"560","a stunning golden dawn",1
"561","a stunning golden perch",1
"562","a suds feature",1
"563","a summer boost",1
"564","a sunny september",1
"565","a superb 16lb 8oz river loddon barbel",1
"566","a supportive environment",1
"567","a tasting version",1
"568","a tea room",1
"569","a temporary levee",1
"570","a thames tributary",1
"571","a tiny tributary",1
"572","a topo survey",1
"573","a tough week",1
"574","a traditional welcome",1
"575","a traffic free spot",1
"576","a tree branch",1
"577","a tripadvisor certificate",1
"578","a turtle swimming",1
"579","a very chilly day",1
"580","a very swollen river loddon",1
"581","a video  river loddon",1
"582","a visual impact",1
"583","a visual representation",1
"584","a volunteer and ranger edgar",1
"585","a volunteer task event",1
"586","a war zone",1
"587","a waterproof camera",1
"588","a wednesday morning walk",1
"589","a wellknown flood zone",1
"590","a wet drive",1
"591","a while dinton pastures",1
"592","a whopping 85cm",1
"593","a wow project",1
"594","a youtube video  loddon river",1
"595","a flood alert",1
"596","about 2 weeks",1
"597","about 30km",1
"598","about 400km",1
"599","about a dozen",1
"600","about a million miles upper reaches",1
"601","accident car  cataract",1
"602","accident truck  cataract",1
"603","accurate flood data recording and river flow readings",1
"604","action newstead concern",1
"605","actual a town name",1
"606","actual london lillies",1
"607","additional river level data",1
"608","again steady rain",1
"609","ah the river loddon",1
"610","ahd minor flood level",1
"611","albert street baringhup",1
"612","alert flood alert",1
"613","all clear xmas eveday shifts",1
"614","all loddon tributaries",1
"615","all round fun",1
"616","all rounder duncan charman",1
"617","all the amazing organisations",1
"618","all the amazing places",1
"619","all the local volunteers",1
"620","all the new houses",1
"621","all the rainfall",1
"622","all you clever folk",1
"623","all your support",1
"624","almost all roads",1
"625","almost entirely privatised waterspace",1
"626","am  expiry date",1
"627","an  flood warning",1
"628","an 800m stretch",1
"629","an amazing day",1
"630","an ambitious project",1
"631","an andhibious craft",1
"632","an annual rent",1
"633","an august trip",1
"634","an ea bailiff",1
"635","an earlier accident delays",1
"636","an earthly paradise  william morris",1
"637","an emergency flow",1
"638","an entire new development morons",1
"639","an env conservancy",1
"640","an environmental mess",1
"641","an environmental project",1
"642","an environmental water flow",1
"643","an evening mcd",1
"644","an exclusive gated parking area",1
"645","an ice rink",1
"646","an important site",1
"647","an important water release",1
"648","an improved footpath",1
"649","an inclusive wedding package",1
"650","an interesting shot",1
"651","an old usb",1
"652","an ongoing problem",1
"653","an underground carpark",1
"654","annual duck race basingstoke loddon rotary club",1
"655","anorak armour wonder",1
"656","another  project",1
"657","another  session",1
"658","another 100m",1
"659","another 67 inches",1
"660","another beautiful morning",1
"661","another berkshire mole hill observer",1
"662","another canoe tree",1
"663","another day sesh",1
"664","another early start",1
"665","another live frog",1
"666","another loddon river flood warning",1
"667","another major flood warning",1
"668","any eu vessel fishing",1
"669","any one time",1
"670","any safe river",1
"671","any spawning activity",1
"672","any swimming holes",1
"673","any uptodate information",1
"674","arborfield fish pass",1
"675","arc cancer centre",1
"676","archaeological news medieval boat",1
"677","austrailan summer morning loddon river bridge",1
"678","australian government bureau",1
"679","b180 newstead  road closed road",1
"680","basingstoke beware river loddon",1
"681","basingstoke canal fleet",1
"682","basingstokean important result",1
"683","battling loddon barbel",1
"684","beautiful afternoon wander",1
"685","beautiful autumn afternoon bike ride",1
"686","beautiful autumn day",1
"687","beautiful scenery",1
"688","beautifully landscaped gardens",1
"689","beech hill and river loddon beech hill berkshire",1
"690","benchmark flooded river loddon",1
"691","bendigo council meeting",1
"692","bendigo incident control",1
"693","bendigo puppy paradise",1
"694","bendigo victoria",1
"695","berkshire  donations",1
"696","best western hotel",1
"697","bet bet creek",1
"698","big bad bustling bridgewater",1
"699","big fish column anglers",1
"700","big fish column barbel",1
"701","big specimen chub",1
"702","big wet claims road victim",1
"703","big wooden bridge crossing loddon",1
"704","biggest floods",1
"705","bittern  river loddon",1
"706","blackwater  village",1
"707","blackwaterandthe cove brook",1
"708","blue green algae",1
"709","blue green algae alert loddon river",1
"710","bluegreen algae warnings",1
"711","blustery grey skies",1
"712","boat firms",1
"713","boort angling club",1
"714","both riverside park",1
"715","breaching pollution levels",1
"716","breakfast hander goodies",1
"717","brewery home brewing workshop",1
"718","bridge house twyford",1
"719","bridgewater  vic 99 acres",1
"720","bridgewater delicious wine",1
"721","bridgewater ski school",1
"722","bridgewateronloddon victoria australia",1
"723","bridgwater  loddon river victoria",1
"724","bright blue plastic ducks",1
"725","broadsbeat and conducted river patrols",1
"726","busy sewing lucerne",1
"727","cairn curran  laanecoorie  reservoirs",1
"728","cairn curran and laanecoorie reservoirs",1
"729","cairn curran and tullaroop reservoirs",1
"730","canary island b4",1
"731","car charging points",1
"732","carnival procession live music stalls",1
"733","carp discussion angling diaries  re",1
"734","castlemaine and blue skies",1
"735","castlemaine childrens literature festival",1
"736","catchment management issues",1
"737","catchment river level downstream",1
"738","celebrity chef karen martini",1
"739","central reading kennet",1
"740","central vic australia",1
"741","central victorian rivers",1
"742","chinese market gardeners",1
"743","cinema car park",1
"744","cinema car park open river loddon very high hotel car park",1
"745","civil engineering safety",1
"746","client  environmental agency",1
"747","clients and suppliers project narula house architects john pardey architects supplier",1
"748","cod loddon river",1
"749","coliban customers coliban water customers",1
"750","commerce urgent repair",1
"751","concrete urban areas",1
"752","contact marketingcouk",1
"753","convolvulus arvensis  field bindweed ang1852",1
"754","covered alder west side",1
"755","crime investigation unit detectives",1
"756","crime prevention advice",1
"757","current river levels",1
"758","dailyberkshire  flood alert",1
"759","dailyberkshire  river loddon",1
"760","dandenong creek",1
"761","deadly nightshade ang1852",1
"762","deadly nightshade river",1
"763","deep  flow",1
"764","deep water crossing river loddon",1
"765","des sussex berkshire county",1
"766","different river features",1
"767","disgusting typical callous tories",1
"768","dja dja wurrung",1
"769","djadjawurrung country",1
"770","dry creek bed",1
"771","dry river bed",1
"772","duncan charmans article",1
"773","each other  safe haven",1
"774","early morning dip",1
"775","east basingstoke areas",1
"776","easter weekend fishing kayaking",1
"777","eastern edge loddon",1
"778","eastrop link subway",1
"779","eastrop park basingstoke",1
"780","eddington rd eddington  road closed road",1
"781","edp  update man",1
"782","emergency work bridging",1
"783","emilio camilio leopoldo tafani",1
"784","entrée  saturdays river feast loddon valley",1
"785","environment agency flood",1
"786","environment agency flood warning",1
"787","environment agency flood watch",1
"788","environment agency website",1
"789","environment minister richard benyon mp",1
"790","environmental water advisory groups tap link",1
"791","even a bit",1
"792","evening session",1
"793","everyone  good luck",1
"794","exceptionally intense rain",1
"795","expiry date",1
"796","extensive loddon river frontage fully arable land assured water sources",1
"797","face and head injuries",1
"798","fallen trees",1
"799","family fun duck race",1
"800","fatal use picton rd",1
"801","fave swimming holes",1
"802","few other dragonflies",1
"803","first longish walk",1
"804","first solar town   transformation",1
"805","first trinity boat club",1
"806","flood alert",1
"807","flood alert 345pm 12012017 upper river loddon",1
"808","flood alert 347pm 27122017 upper river loddon",1
"809","flood alert 425pm 27062017 upper river loddon",1
"810","flood alert 441pm 28052017 upper river loddon",1
"811","flood alert 551pm 11042018 lower river loddon",1
"812","flood alert warning",1
"813","flood beautiful 1 day queensland",1
"814","flood repair work",1
"815","flood river loddon",1
"816","flood warning  loddon river",1
"817","flood warning number",1
"818","flood warning river loddon and river blackwater",1
"819","flood warnings avoca river goulburn river kiewa river loddon river",1
"820","flooded tributaries pang",1
"821","flooding take note",1
"822","flooding update flood warning",1
"823","flowers marsh marigold",1
"824","foot clover trifolium arvense fabaceae",1
"825","force property flooding",1
"826","free fishing rights",1
"827","freshen loddon river",1
"828","fritillary fritillaria meleagris",1
"829","frozen river chet",1
"830","full case study",1
"831","georgian mill house",1
"832","glenelg river loddon river",1
"833","glenlyon 7 gardens 4 loddon river",1
"834","glenlyon awesome hike",1
"835","goldrush era burial",1
"836","good  time",1
"837","good morning vernon",1
"838","google maps nearest record",1
"839","goulburnmurray water gmw",1
"840","govt funded flood relief schemea",1
"841","gravel bed stream",1
"842","gravels covered weed",1
"843","great  planning inspector",1
"844","great beer garden",1
"845","great canding spot",1
"846","great day chasing minnows",1
"847","great great great grandfather richard bramley",1
"848","green fair afternoon picnic",1
"849","green open spaceeven",1
"850","ground water table",1
"851","handshire wildlife trust",1
"852","happy  water",1
"853","happy australia day <u+0001f37b><u+0001f31e><u+0001f428>  loddon river",1
"854","happy earth day       river loddon",1
"855","have loddonloddon bridge",1
"856","heightened mercury levels",1
"857","hello loddon river",1
"858","henley remenham medmenhamandits",1
"859","her dowery 67 eels",1
"860","her picnic spot",1
"861","her professional reading",1
"862","hi  thanks",1
"863","hi feargal thanks",1
"864","high  water levels",1
"865","hill and river loddon walking guide",1
"866","his 17 years",1
"867","his cattle rounds",1
"868","his first day",1
"869","his frequent trips",1
"870","his home patch",1
"871","his inner labrador",1
"872","historical gold mining",1
"873","hitech pollution detecting equipment",1
"874","hobart high school loddon",1
"875","holy trinity pop",1
"876","horseshoe cascade loddon river",1
"877","how many plastic bottles",1
"878","huge river loddon whisker",1
"879","hwy use picton",1
"880","important flood risk information",1
"881","initial minor  warning",1
"882","intensive broiler farming",1
"883","iona cora lyn ford loddon river",1
"884","irrigated latrobe barley",1
"885","its  a good plan",1
"886","its  heres",1
"887","its a berkshire river",1
"888","its a far away town",1
"889","its a gorgeous place",1
"890","its a smart phone journey",1
"891","its a wooden bridge",1
"892","its annual family fun duck race",1
"893","its banks traffic",1
"894","its broken its banks",1
"895","its burst banks",1
"896","its fun fact",1
"897","its loddon lilies",1
"898","its lower reaches gauge board",1
"899","its name flowers",1
"900","its natural habitat",1
"901","its not a lake",1
"902","its not global warming",1
"903","its own mooring",1
"904","its perhaps a story",1
"905","its planning further development",1
"906","its river banks",1
"907","its the first record",1
"908","its the other side",1
"909","its the river loddon",1
"910","john redwoods constituency",1
"911","join loddon catchment partnership",1
"912","just a tributary",1
"913","just crossed river loddon",1
"914","just enough rain",1
"915","just presented petition",1
"916","just the stuff",1
"917","just two exandles narrower paths",1
"918","k e r a n g  amazing shot",1
"919","keith taylor green mep",1
"920","kerang  loddon river",1
"921","kerang and district residents",1
"922","kerang flood levee",1
"923","kerang loddon river",1
"924","kerang loddon river flood issues",1
"925","key flood warning sitesstaff",1
"926","laanecoorie reservoir bridgewater",1
"927","laanecoorie reservoir southwest",1
"928","lake eppalock loddon river",1
"929","landholder panel discussion",1
"930","largest protected wetland",1
"931","last day canding",1
"932","late afternoon bike ride",1
"933","latest flood news",1
"934","latest flood warnings",1
"935","latest flood watch",1
"936","latest river heights location height",1
"937","latest river loddon improvements",1
"938","lb 8oz",1
"939","lea farm gravel pit welcome",1
"940","least surprising reading news",1
"941","leigh systems",1
"942","less than a year",1
"943","leucojum vernum spring snowflake",1
"944","levelthe river loddon",1
"945","lily leucojum aestivum loddon anna candanula lactiflora loddon royalist anchusa azurea",1
"946","little boort lake",1
"947","local ground water flooding",1
"948","local land owners",1
"949","local news loddon river flood defence scheme",1
"950","local phone towers",1
"951","local wines tickets",1
"952","loddon and district history group",1
"953","loddon avoca wimmera",1
"954","loddon beautiful moorings",1
"955","loddon bridge park  ride",1
"956","loddon bridge park andand ride",1
"957","loddon bridge river loddon",1
"958","loddon bridge road earley",1
"959","loddon bridge road river loddon",1
"960","loddon house holiday park  baringhup",1
"961","loddon kennet lambourn kennet kennet kennet marden marden marden avon boyd",1
"962","loddon lilies summer snowflake",1
"963","loddon mill arts",1
"964","loddon mill tea rooms",1
"965","loddon mill vintage tea rooms",1
"966","loddon norfolk",1
"967","loddon pondweed potamogeton nodosus",1
"968","loddon river  project",1
"969","loddon river | video",1
"970","loddon river accident",1
"971","loddon river bendigo",1
"972","loddon river bridge accident",1
"973","loddon river bridge accident car",1
"974","loddon river bridge breakdown truck",1
"975","loddon river bridgewater triathlon course",1
"976","loddon river broken creek",1
"977","loddon river canding spot",1
"978","loddon river cod bonus",1
"979","loddon river cod event",1
"980","loddon river cod research anglers",1
"981","loddon river communities",1
"982","loddon river fish history",1
"983","loddon river fishing",1
"984","loddon river fishway",1
"985","loddon river flood warning",1
"986","loddon river flow",1
"987","loddon river folld",1
"988","loddon river gauge",1
"989","loddon river gauges",1
"990","loddon river heavy rain forces road closures",1
"991","loddon river hydro",1
"992","loddon river kerang",1
"993","loddon river midday",1
"994","loddon river motel",1
"995","loddon river murray",1
"996","loddon river people",1
"997","loddon river tribe",1
"998","loddon river vaughan",1
"999","loddon river ward",1
"1000","loddon rivers week",1
"1001","loddon|the environment agency",1
"1002","loddons river chet diggers",1
"1003","loddons river chet good work",1
"1004","lola river loddon handshire",1
"1005","lone tree  loddon river wargrave",1
"1006","lord nuffield riparian owner",1
"1007","lovely  in  loddon",1
"1008","lovely crittersotters",1
"1009","lovely tea room",1
"1010","low lying areas",1
"1011","low swing bridges",1
"1012","lower     response janfeb",1
"1013","lower earley way",1
"1014","lower early home",1
"1015","lower mill  attractive grade",1
"1016","lower river loddon areas",1
"1017","lower river loddon lower river loddon",1
"1018","lower river loddon river thame",1
"1019","lower shiplake area",1
"1020","m4 j10    elma",1
"1021","maddens plains",1
"1022","major flooding laanecoorieloddon weir",1
"1023","major ood warnings",1
"1024","male and female banded demoiselles",1
"1025","man kane thorpe",1
"1026","many local people memories",1
"1027","massive rbms award",1
"1028","massive river perch",1
"1029","maybe the leigh next weekend",1
"1030","medieval boat",1
